Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet
4463,The problem is we don’t get that kind of Foden’s chance even every 30 minutes. May God give Pep some inspiration 😂🙏🏽,The problem is we don't get that kind of foden’s chance even every 30 minutes. May God Give Pep Some Inspiration 😂🙏🏽,Masalahnya adalah kita tidak mendapatkan peluang Foden seperti itu bahkan setiap 30 menit. Semoga Tuhan memberi beberapa inspirasi 😂🙏🏽,Negatif,the problem is we don't get that kind of foden's chance even every 30 minutes. may **** give pep some inspiration :face_with_tears_of_joy::folded_hands_medium_skin_tone:,The problem is we don't get a chance like that even every 30 minutes. Maybe **** inspire some inspiration: face_hears_of_joy: fold_hands_medium_skin_tone:
176,"2021 is possibly a turning point on my life with JKT48 as one of a media. Meeting unbelievable people and all of the event that change some point on my life. Thankyou JKT48, because you are the best 2021 can give! Especially you @R_AdelJKT48 for changing my life drastically! ✨✨","2021 is possible a turning point on my life with jkt48 as one of a media. Meeting Unbelievable people and all of the event that change some points on my life. Thanksyou JKT48, because you are the best 2021 can give! Estially you @r_adeljkt48 for changing my life drasticly! ✨✨","2021 mungkin merupakan titik balik dalam hidup saya dengan JKT48 sebagai salah satu media. Bertemu orang -orang yang tidak dapat dipercaya dan semua acara yang mengubah beberapa hal dalam hidup saya. Terima kasih JKT48, karena Anda yang terbaik yang bisa diberikan 2021! Terutama Anda @r_adeljkt48 untuk mengubah hidup saya secara drastis! ✨✨",Positif,"2021 is possibly a turning point on my life with jkt48 as one of a media. meeting unbelievable people and all of the event that change some point on my life. thankyou jkt48, because you are the best 2021 can give! especially you for changing my life drastically! :sparkles::sparkles:","2021 possibilities are a turning point in my life with Jkt48 as one of the media. Meet extraordinary people and all the events that changed some of the points in my life. Thank you Jkt48, because you are the best 2021 can give! Especially you to change my life dramatically!::"
4290,Sweet dreams to my lovely sweetie baby bestie https://t.co/5QdnXUMyjF,Sweet Dreams to My Lovely Sweetie Baby Bestie https://t.co/5qdnxumyjf,Mimpi indah untuk sweetie sayang saya sahabat https://t.co/5qdnxumyjf,Positif,sweet dreams to my lovely sweetie baby bestie,Sweet dreams for my dear baby bestie
189,"2022 smells like success, transformation, healing and self love","2022 Smells Like Success, Transformation, Healing and Self Love","2022 berbau seperti kesuksesan, transformasi, penyembuhan dan cinta diri",Positif,"2022 smells like success, transformation, healing and self love","2022 smells like success, transformation, healing and self-love."
3457,Overwhelmed,Overwhelmed,Kewalahan,Netral,overwhelmed,overwhelmed
1508,"Harap maklum, masih dalam fase usaha menjadi bestie rakyat, setelah baliho gak joss.. yg diingat malah matiin mic.. https://t.co/GZ6rNsMDWA","Please be advised, still in the business phase to become bestie people, after the billboard is not joss ... what is remembered instead turns off the mic .. https://t.co/gz6rnsmdwa","Harap Maklum, Masih Dalam Fase USAHA MENJADI BESTIE RAKYAT, SETELAH BALIHO GAK JOSS .. YG DIINGAT MALAH MATIIN MIC .. https://t.co/GZ6RNSMDWA",Negatif,"harap maklum, masih dalam fase usaha menjadi bestie rakyat, setelah baliho gak joss.. yg diingat malah matiin mic..","Please maslum, still in the phase of need to be the people's bestie, after a non-joss no joss.. remember to shut down the mic.."
2213,Iyak cukup night riding deep talk with my pops. I hope he stay sharp strong safe soulful person. 🥳👺,"Yes, enough Night Riding Deep Talk with my pops. I Hope He Stay Sharp Strong Safe Soulful Person. 🥳👺","Iyak Cukup Night Mengendarai Talk Deep dengan Pops saya. Saya berharap dia tetap tajam, orang yang kuat dan aman. 🥳👺",Positif,iyak cukup night riding deep talk with my pops. i hope he stay sharp strong safe soulful person. :partying_face::goblin:,I hope he stay sharp strong safe soulful person.
2970,"me too, dealing with myself is quite hard and sometimes push me to almost cut my hands again or punching myself   but somehow i have to love myself and understand this side of me https://t.co/Lmjo1p0RIm","me too, dealing with myself is quite hard and somemetimes push me to late cut my hands again or punching myself  but somehow i have to love myself and understand this side of me https://t.co/lmjo1p0rim","Saya juga, berurusan dengan diri saya sendiri cukup keras dan kadang -kadang mendorong saya untuk hampir memotong tangan saya lagi atau meninju diri saya sendiri  Tapi entah bagaimana saya harus mencintai diri sendiri dan memahami sisi saya ini https://t.co/lmjo1p0rim",Negatif,"me too, dealing with myself is quite hard and sometimes push me to almost cut my hands again or punching myself but somehow i have to love myself and understand this side of me","Me too, dealing with myself pretty hard and sometimes pushing me to almost cut off my hand again or punching myself but somehow I have to love myself and understand this side of me"
4301,"Tadi ngomong ke kak abel ada salam dari bestie namanya blablabla, terus direspon banget wkwk yaampun gak paham lg. Tp kelupaan direkam, sanking tuh mata w udah berkaca2 mo nangis bahagia 😭😂","Earlier talking to Sis Abel, there was a greeting from Bestie, his name was blablabla, then he was really responded to when I didn't understand. But forgetfulness is recorded, Sananking tuh eyes w already glazed in the mirror, mo crying happily 😭😂","Tadi ngomong ke Kak Abel Ada Salam Dari Bestie Namanya Blablabla, Terus Direspon Banget Wkwk Yaampun Gak Paham Lg. TP Kelupaan Direkam, Sanking Tuh Mata W Udah Berkaca2 Mo Nangis Bahagia 😭😂",Positif,"tadi ngomong ke kak abel ada salam dari bestie namanya blablabla, terus direspon banget wkwk yaampun gak paham lg. tp kelupaan direkam, sanking tuh mata w udah berkaca2 mo nangis bahagia :loudly_crying_face::face_with_tears_of_joy:","There's a bestie greeting, it's blabla, it's been answered so much yakwkhak gaham gaham gig. But it's recorded, drowning that's 2 mo cryagi eyes: cloudly_cryy_face: Face_with_tea_joy:"
4759,Well i know no one will even bother 😂 https://t.co/x6jd4iHOLA,Well I know no one will even bother 😂 https://t.co/x6jd4ihola,Baik saya tahu tidak ada yang akan repot 😂 https://t.co/x6jd4ihola,Netral,well i know no one will even bother :face_with_tears_of_joy:,well I know no one will even bother:
3211,Ngajak Healing buat Doi buat recovery Gpp aku pusing yang penting kamu happy Kapan lagi buat orang yang selalu di hati Biar aku bisa di upah goyang sampai pagi  #slebew @fat_catwoman https://t.co/FSwGRtTezR,Invite healing to doi for recovery Gpp I'm dizzy as important as you are happy When else to people who are always in the heart So that I can be waged shake until morning  #slebew @fat_catwoman https://t.co/fswgrttezr,Ngajak Healing Barat Doi Buat Pemulihan GPP AKu Pusing Yang Penting Kamu Happy Kapan Lagi Buat Orang Yang Selalu Di Hati Biar Aku Bisa Di Upah Goyang Sampai Pagi  #slebew @fat_catwoman https://t.co/fswgrttezr,Positif,ngajak healing buat doi buat recovery gpp aku pusing yang penting kamu happy kapan lagi buat orang yang selalu di hati biar aku bisa di upah goyang sampai pagi,What are you doing?
408,"Andaikan kau tahu rasa sayangku melebihi rasa sakitkuu~*tetaplah galau bestie, meski tidak ada yg menyakiti.https://t.co/i25NxGcqkB","Suppose you know my love beyond my pain ~*Stay upset bestie, even though no one hurts.https: //t.co/i25nxgcqkb","Andaan Kau Tahu Rasa Sayangan Melebihi Rasa SakitkuU ~*Tetaplah Galau Bestie, Meski Tenjak Ada Yg Menyakiti.https: //t.co/i25nxgcqkb",Negatif,"andaikan kau tahu rasa sayangku melebihi rasa sakitkuu~*tetaplah galau bestie, meski tidak ada yg menyakiti.","If I had known more about my love than my pain, I'd still be upset. Bestie, even if it wasn't for you."
3807,"Santuy. @ Bogor, Indonesia https://t.co/2rjuNQsQ54","Santuy. @ Bogor, Indonesia https://t.co/2rjunqsq54","Santuy. @ Bogor, Indonesia https://t.co/2rjunqsq54",Positif,"santuy. @ bogor, indonesia",Relax
2089,"Indeed. Aku dr Kelautan banting setir ke Graphic design krn financial keluarga turun bgt, esp after papa passed away. Need fast money. Even dpt call dr NGO buat research di Borneo, gua lepas krn jalanny tll panjang buat dpt duit gede. Dtambah lg gbs ninggalin mama stlh bertahun2 https://t.co/BN3fgZF9Rw","Indeed. I from the marine swerved to the graphic design because the family's financial designed, ESP after papa passed away. Need Fast Money. Even can call Dr. Ngo for research in Borneo, I take off because the road is long to get big money. Added again gbs left mama after many years https://t.co/bn3fgzf9rw","Memang. AKU DR KELAUUTAN BANTING SETIR KE GRAPHIC DESAIN KRN FINANTIF FINANTIF KELUARGA TURUN BGT, terutama setelah Papa meninggal. Butuh uang cepat. Bahkan DPT Call Dr Ngo Buat Research Di Borneo, Gua Lepas Krn Jalanny Tll Panjang Buat DPT Duit Gede. DTAMBAH LG GBS NINGGALIN MAMA STLH BERTAHUN2 HTTPS://T.CO/BN3FGZF9RW",Negatif,"indeed. aku dr kelautan banting setir ke graphic design krn financial keluarga turun bgt, esp after papa passed away. need fast money. even dpt call dr ngo buat research di borneo, gua lepas krn jalanny tll panjang buat dpt duit gede. dtambah lg gbs ninggalin mama stlh bertahun2","I did. I'm from the ocean banning the design because family finances went down, epp after papa died. It took money fast."
3196,never imagined going through this phase. it turns out that the concept of life that I have planned for the future will go well even though I think there must be bad things but I think it will be small and easy to pass.,Never Imagined Going Through This Phase. It turns out that the concept of life that I have planned for the future will go well even though I think there must be bad things but I think it will be small and easy to pass.,tidak pernah membayangkan melalui fase ini. Ternyata konsep kehidupan yang telah saya rencanakan untuk masa depan akan berjalan dengan baik meskipun saya pikir pasti ada hal -hal buruk tetapi saya pikir itu akan kecil dan mudah dilewati.,Positif,never imagined going through this phase. it turns out that the concept of life that i have planned for the future will go well even though i think there must be bad things but i think it will be small and easy to pass.,It turns out that the concept of life that I had planned for the future would go well even though I thought there should be bad things but I thought it would be small and easy to pass.
3603,Pertanyaannya to the point sekali bung 😂 https://t.co/SgbZbhjg4v,"The question is to the point once, man 😂 https://t.co/sgbzbhjg4v",Pertanyaya ke titik sekali bung 😂 https://t.co/sgbzbhjg4v,Netral,pertanyaannya to the point sekali bung :face_with_tears_of_joy:,ask to one point dude:face_with_hears_of_joy:
3473,Page 1 of 365. Overthinking pertama ditahun 2021. *Canda overthinking:v We wish all the best and God bless us! Aamiin.. https://t.co/j94r6Xqkmj,Page 1 of 365. First Overthinking in 2021. *Jokes Overthinking: V We wish all the best and God bless us! Aamiin .. https://t.co/j94r6xqkmj,Halaman 1 dari 365. Terlalu banyak berpikir Pertama Diturun 2021. *Canda yang terlalu banyak berpikir: v Kami berharap yang terbaik dan Tuhan memberkati kami! AAMIIN .. https://t.co/j94r6xqkmj,Negatif,page 1 of 365. overthinking pertama ditahun 2021. *canda overthinking:v we wish all the best and **** bless us! aamiin..,page 1 of 365. Overthinking first in 2021.
469,Around Town - North American Pizza &amp; Culinary Academy - WGN News https://t.co/EY0zPNACoa https://t.co/otcOdFkOxR,Around Town - North American Pizza & amp; Culinary Academy - Wgn News https://t.co/ey0zpnacoa https://t.co/otcodfkoxr,Sekitar Kota - Pizza & amp Amerika Utara; Akademi Kuliner - Berita WGN https://t.co/ey0zpnacoa https://t.co/otcodfkoxr,Netral,around town - north american pizza &amp; culinary academy - wgn news,about northern American pizza &amp; pulvinary academia - wgn news
4812,"When a person that you believe will fix you turned out hurting you too, your heart breaks even more 💔🥀","When a person that you beliede will fix you turn out hurting you too, your heart breaks even more 💔🥀","Ketika seseorang yang Anda yakini akan memperbaikinya, Anda juga menyakiti Anda, hati Anda semakin hancur 💔🥀",Negatif,"when a person that you believe will fix you turned out hurting you too, your heart breaks even more :broken_heart::wilted_flower:","When someone you trust will fix you turns out to hurt you too, your heart breaks even more: heartbreak:::::wilded_flower:"
3549,"Pengen ngobrol deeptalk sama orang, tapi baru sadar kalo gaada yg bisa diajakin deeptalk. Ehehehe","Want to chat with deeptalk with people, but just realized that there is nothing that can be invited by Deeptalk. Ehehehe","Pengen Ngobrol Deeptalk Sama Orang, Tapi Baru Sadar Kalo Gaada Yg Bisa Diaajakin Deeptalk. Ehehehe",Negatif,"pengen ngobrol deeptalk sama orang, tapi baru sadar kalo gaada yg bisa diajakin deeptalk. ehehehe","Want to talk deeptalk to someone, realize there's nothing deeptalk can bring. ehehehe."
2507,"Kemarin ke coffe shop sendiri, dalam 1 hari itu aku ketemu sama 5 temen yang berbeda-beda ditempat yang sama. Ngebayangin aja kalau aku bawa crush atau siapa lah itu bakal kepergok kali ya sama temen, dunia itu sempit 🥹🤣","Yesterday to the coffee shop itself, in that 1 day I met with 5 different friends in the same place. Just imagine if I bring a crush or who is going to be caught by my friend, the world is narrow 🥹🤣","Kemarin Ke Coffe Shop Sendiri, Dalam 1 Hari Itu Aku KetuMu Sama 5 Temen Yang Berbeda-Beda Ditempat Yang Sama. Ngebayangin Aja Kalau Aku Bawa Crush Atau Siapa Lah Itu Bakal Kepergok Kali Ya Sama Temen, Dunia Itu Sempit 🥹🤣",Netral,"kemarin ke coffe shop sendiri, dalam 1 hari itu aku ketemu sama 5 temen yang berbeda-beda ditempat yang sama. ngebayangin aja kalau aku bawa crush atau siapa lah itu bakal kepergok kali ya sama temen, dunia itu sempit :face_holding_back_tears::rolling_on_the_floor_laughing:","yesterday to the coffee shop sentiri, in that day I met 5 different friends in the same place. If you bring the crush or whoever it is, the world is narrow:face_holding_pear::::: rolling_the_truny:"
3646,Prefer Ciu wae...😁 https://t.co/shvpanXpb4,Prefer ciu wae ... 😁 https://t.co/shvpanxpb4,Lebih suka ciu wae ... 😁 https://t.co/shvpanxpb4,Netral,prefer ciu wae...:beaming_face_with_smiling_eyes:,prefer ciu wae...: beaming_face_with_smiling_eyes:
3468,Padahal 1.5 thn itu Dia kan bisa minta bestie nya bantu ngumpulin bukti yaa kan bestienya 1 project dg suaminya Tp malah sibuk carper sama neti ya alhasil di hujat di bully🙂 gw gemes baca komen yg ga tau knp si DIA di hujat di bully sama fans shipper dan sebagian neti juga,"Even though 1.5 yr, he can ask for his bestie to help collect proof, right, the best is 1 project with her husband, but instead, it's busy with a neti, as a result is blasphemed in bullies. and some netizens too",Padahal 1.5 thn itu dia kan bisa minta bestie nya bantu ngumpulin bukti yaa kan bestienya 1 proyek dg suamininya tp malah sibuk carper sama neti ya alhasil di hujat di bully🙂 gw gemes baca kopoin yg gaama gaam laMaM di gaJat diaMa gaJat diaMa gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat gaJat Dan Sebagiian Neti Jaga,Negatif,padahal 1.5 thn itu dia kan bisa minta bestie nya bantu ngumpulin bukti yaa kan bestienya 1 project dg suaminya tp malah sibuk carper sama neti ya alhasil di hujat di bully:slightly_smiling_face: gw gemes baca komen yg ga tau knp si dia di hujat di bully sama fans shipper dan sebagian neti juga,"He can ask his bestie to help him with the evidence he bestie one project with his husband, but carper's busy. Yeah, it's done at the hut bully: illy_smiling_face: I'm gemlingi baesca koesca."
3679,Punya emak lulusan SD yg penting g kolot tentang kesehatan itupun bersyukur 🤣 Pendidikan tinggi tapi denial,Have an important elementary school graduate that is old -fashioned about health and even then grateful 🤣 Higher education but denial,Punya emak lulusan sd yg berpaling g kolot tentang kesehatan itupun bersyukur 🤣 Pendidikan Tinggi Tapi Denial,Positif,punya emak lulusan sd yg penting g kolot tentang kesehatan itupun bersyukur :rolling_on_the_floor_laughing: pendidikan tinggi tapi denial,It's very important. It's very old-fashioned about health. It's grateful:rolling_on_the_founde_laughing: high education but deni.
4162,Staycation @alvianike 🙄 https://t.co/kFuEmhRrqS,Staycation @alvianike 🙄 https://t.co/kfuemhrrqs,Staycation @alvianike 🙄 https://t.co/kfuemhrrqs,Netral,staycation :face_with_rolling_eyes:,staycation:face_with_rolling_eyes:
1335,Gilasih ini. Somehow bisnis emang kotor banget wkwk https://t.co/S9cuoSRFU2,This crazy. Somehow business is really dirty https://t.co/s9cuosrfu2,Gilasih ini. Entah bagaimana bisnis emang kotor banget wkwk https://t.co/s9cuosrfu2,Negatif,gilasih ini. somehow bisnis emang kotor banget wkwk,This is crazy. It's a dirty business somehow.
111,"#이특버블 Wait..I am confuse..oppa said there will be a Joribichaek Today..I know, joribichaek will be uploaded on 5 pm Today, but sounds ambiguous, it's like oppa will do a jorbichaek live..But isn't Herpes Zoster infectious? So that needs to stay home and have a rest?","#이특버블 wait..i am confuse..oppa said there will be a joribichaek today..i know, joribichaek will be uploaded on 5 pm today, but ambiguous sounds, it's like oppa will do a jorbichaek live..but isn ' T herpes zoster infectious? So that need to stay home and have a rest?","#이특버블 tunggu..saya bingung..oppa mengatakan akan ada joribichaek hari ini..saya tahu, joribichaek akan diunggah pada jam 5 sore hari ini, tapi terdengar ambigu, itu seperti oppa akan melakukan live jorbichaek..tapi isn ' t herpes zoster menular? Jadi itu perlu tinggal di rumah dan istirahat?",Negatif,"#이특버블 wait..i am confuse..oppa said there will be a joribichaek today..i know, joribichaek will be uploaded on 5 pm today, but sounds ambiguous, it's like oppa will do a jorbichaek live..but isn't **** zoster infectious? so that needs to stay home and have a rest?","# Wait.. I'm confused.. Oppa said there will be a joribichaek today.. I know, joribichaek will be uploaded at 5 pm today, but it sounds ambiguous, it's like oppa's going to do a live jorbichaek.. but not **** **** infectious Zoster?"
122,👨🏻: ngelewatin tahun baru dengan apa? 👦🏻 : Dengan kesendirian happy staycation with myself Wkwkwk 🙈🙈 🍻🍻 https://t.co/Ak5LeZCbX5,👨🏻: What is the new year with the new year? 👦🏻: With the solitude of happy staycation with myself wkwkwk 🙈🙈 🍻🍻 https://t.co/ak5lezcbx5,👨🏻: ngelewatin tahun baru delan pa? 👦🏻: DENGAN Kesendiran Happy Staycation dengan diriku sendiri wkwkwk 🙈🙈 🍻🍻 https://t.co/ak5lezcbx5,Positif,:man_light_skin_tone:: ngelewatin tahun baru dengan apa? :boy_light_skin_tone: : dengan kesendirian happy staycation with myself wkwkwk :see-no-evil_monkey::see-no-evil_monkey: :clinking_beer_mugs::clinking_beer_mugs:,:man_light_skin_tone: engein new year fine what?:boy_light_skin_tone: with solitude happy stayclinking_beer_mugs:
4897,With Bestie ❤️ https://t.co/a4Vnkzd8AU,With bestie ❤️ https://t.co/a4vnkzd8au,Dengan bestie ❤️ https://t.co/a4vnkzd8au,Positif,with bestie :red_heart:,with bestie:red_heart:
4471,"The stages of grief: denial, anger, bargaining, depression, acceptance.   Berada di tahap manakah kamu? Dimanapun itu, tetap semangat selalu!  💪💗","The Stages of Grief: Denial, Anger, Bargaining, Depression, Acceptance.  Which stage are you in? Wherever it is, keep your spirit always!  💪💗","Tahapan kesedihan: penolakan, kemarahan, perundingan, depresi, penerimaan.  Berada Di Tahap Manakah Kamu? DimanAPun Itu, Tetap Semangat Selalu!  💪💗",Positif,"the stages of grief: denial, anger, bargaining, depression, acceptance. berada di tahap manakah kamu? dimanapun itu, tetap semangat selalu! :flexed_biceps::growing_heart:","The stage of sadness: rejection, anger, bargaining, depression, acceptance. rida in thap Where are you? wherever it is, stay as close as ever!: flexed_biceps:: growing_heart:"
2810,"Makin kesini kok orang2 banyak kehilangan manner, even the basic one. Dan gedegnya lagi  gak tau malu, gak nyadar, dan tambah kelewatan sama orang yg santun/baik terutama sama yg sepuh.","The more here how many people lose manner, even the basic one. And the gestures are not shame, not realizing, and add to the people who are polite/good, especially the same one.","Makin Kesini Kok Orang2 Banyak Kehilangan, Bahkan yang Dasar. Dan Gedegnya Lagi Gak Tau Malu, Gak Nyadar, Dan Tambah Kelewatan Sama Orang Yg Santun/Baik Terutama Sama Yg Sepuh.",Negatif,"makin kesini kok orang2 banyak kehilangan manner, even the basic one. dan gedegnya lagi gak tau malu, gak nyadar, dan tambah kelewatan sama orang yg santun/baik terutama sama yg sepuh.","Makes here a 2th row lose a lot of ways, even the basic way. And it's too big, it doesn't realize, and it's the same thing or it's the same odor."
4929,"WTS Saldo Paypal － ready $56,30 － rate 14.100/usd － BCA, DANA  prefer take all 😚 ✨ Proof cek pinned tweet 😉 no fee ke akun lokal, dikirim f&amp;f  🏷️jual beli trf transfer cv saldo paypal jasa balance transfer usd wtb wtt pp zonauang https://t.co/G09Kw2XQsB","WTS PayPal Balance － Ready $ 56.30 － Rate 14,100/USD － BCA, Funds  prefer take all 😚 ✨ Proof Check Pinned Tweet 😉 No fee to a local account, sent f & amp; f  🏷️Sale Buy Trf Transfer CV PayPal Balance Balance Service Balance Transfer USD WTB WTT PP Zonauang https://t.co/g09kw2xqsb","WTS Saldo Paypal － Siap $ 56,30 － Nilai 14.100/USD － BCA, Dana  Lebih suka mengambil semua 😚 ✨ Bukti cek disematkan tweet 😉 tidak ada biaya ke akun lokal, dikirim f & amp; f  🏷️Jual Beli TRF Transfer CV Saldo Paypal JASA Transfer Saldo USD WTB WTT PP ZONAUANG HTTPS://T.CO/G09KW2XQSB",Netral,"wts saldo paypal － ready $56,30 － rate 14.100/usd － bca, dana prefer take all :kissing_face_with_closed_eyes: :sparkles: proof cek pinned tweet :winking_face: no fee ke akun lokal, dikirim f&amp;f :label:jual beli trf transfer cv saldo paypal jasa balance transfer usd wtb wtt pp zonauang","wts paypal balance - ready $556,30 - rate 14,100/usd - bca, funds prefer to take all:kising_face_with_cloed_eyes:::sparcles: check evidence pinned tweet:winking_face: no charge to local, sent f&amp;f:la:sell clervrf payrf balance our transfer service wtbpzoau"
5047,your sitting here doubting yourself while so many people are intimidated by your potensial💸,your sitting here double yourself while so many people are intimidated by your potential💸,Duduk Anda di sini meragukan diri sendiri sementara begitu banyak orang diintimidasi oleh potensial Anda,Netral,your sitting here doubting yourself while so many people are intimidated by your potensial:money_with_wings:,You sit here doubting yourself while so many people are intimidated by your potential: money_with_wings:
3521,"pegang hp cm buat ig sm tiktok,, ga bls wa/chat dr siapapun kecuali soal kerjaan sm kepanitiaan jg healing versiku","Hold HP CM for IG SM TIKTOK ,, GA BLS WA/Chat from anyone except about the work of the committee too healing my version","Pegang HP CM Buat Ig SM Tiktok ,, Ga Bls Wa/Chat Dr Siappaun Kecuali Soal Kerjaan SM Kepanitian JG Healing Versiku",Positif,"pegang hp cm buat ig sm tiktok,, ga bls wa/chat dr siapapun kecuali soal kerjaan sm kepanitiaan jg healing versiku","Cell phone apps for ig ticktok, ga bls wa/chat from anyone except for the work I'm doing. Heal my version."
1053,Dua tiga hari di fase denial anger  Skrg di bargaining   Tapi kayaknya acceptance-nya bakal lama,Two three days in the Denial Anger phase  Now in bargaining  But I think the acceptance will be long,Dua Tiga Hari Di Fase Penolakan Kemarahan  Tawar -menawar skrg di  Tapi Kayaknya Penerimaan-Nya Bakal Lama,Negatif,dua tiga hari di fase denial anger skrg di bargaining tapi kayaknya acceptance-nya bakal lama,"He's never turned down anger in his bargains, but it looks like acceptance."
982,Di twitter dah banyak yg Kepo. Gak asik,"On Twitter, there are many people. Not cool",Di twitter dah banyak yg kepo. Gak Asik,Negatif,di twitter dah banyak yg kepo. gak asik,There's too many tweets. No fun.
910,Dan sahabat gw yg lain cerita dia beneran dong tetangganya pada kepo gara2 di rumah kerjaan dia piyamaan doang tp karyawannya banyak sama kurir dtg terus. Sampe tetangganya minta difotoin isi gudang rumah sahabat gw ini. Edyaaaan.. https://t.co/lPEN5xWE1h,And my other friend's story is really his neighbor to his neighbor because in the work home he is a partner but there are many employees with the courier and continue. Until his neighbor asked to be photographed the contents of my best friend's house. Edyaaaan .. https://t.co/lpen5xwe1h,Dan Sahabat gw yg lain Cerita dia Beneran Dong Tetangganya Pada Kepo Gara2 Di Rahat Kerjaan Dia Piyamana Doang Tp Karyawanya Banyak Sama Kurir Dtg Terus. Sampe Tetangganya Minta Difotoin Isi Gudang Ruman Sahabat gw ini. Edyaaaan .. https://t.co/lpen5xwe1h,Negatif,dan sahabat gw yg lain cerita dia beneran **** tetangganya pada kepo gara2 di rumah kerjaan dia piyamaan doang tp karyawannya banyak sama kurir dtg terus. sampe tetangganya minta difotoin isi gudang rumah sahabat gw ini. edyaaaan..,And my other friend told me that he really is his neighbor because of the house he works in his pajamas and he doesn't hire his employees much with the couriers all the time until his neighbors ask him to take pictures of me in the barn.
4189,"Staycation Hemat, Mumpung Ada PPKM (Paket Promo Kamar Murah), Ke Grand Wahid Hotel Salatiga, Bisa Jadi Pilihan Menarik!  . https://t.co/GXXxxuZetr https://t.co/poBkVWmkSS","Staycation economical, while there is PPKM (Cheap Room Promo Package), to Grand Wahid Hotel Salatiga, it could be an interesting choice! . https://t.co/gxxxxuzetr https://t.co/pobkvwmkss","Staycation Hemat, Mumpung Ada PPKM (Paket Promo Kamar Murah), Keut Hotel ke Grand Wahid Salatiga, Bisa Jadi Pilihan Menarik! . https://t.co/gxxxxuzetr https://t.co/pobkvwmkss",Positif,"staycation hemat, mumpung ada ppkm (paket promo kamar murah), ke grand wahid hotel salatiga, bisa jadi pilihan menarik! .","Even if there's a ppkm, to the grand wahid hotel slatiga, it could be an interesting choice!"
2011,"I'm very sorry, yesterday posted something vulgar. because I was so anxious, confused, and sad. so I did something stupid, even though I don't like doing bad posts. I will delete and sorry","I'm very sorry, yes posted something vulgar. because I was so anxious, confined, and sad. So I Did something stupid, even though I don't like doing bad posts. I will delete and sorry","Saya sangat menyesal, kemarin memposting sesuatu yang vulgar. Karena saya sangat cemas, bingung, dan sedih. Jadi saya melakukan sesuatu yang bodoh, meskipun saya tidak suka melakukan posting yang buruk. Saya akan menghapus dan maaf",Negatif,"i'm very sorry, yesterday posted something ****. because i was so anxious, confused, and sad. so i did something ****, even though i don't like doing bad posts. i will delete and sorry","I'm so sorry, yesterday posted something ****. because I was very anxious, confused, and sad. so I did something ****, even though I didn't like doing a bad post."
4042,slowly gather around and make a pattern that  sickening,Slowly Gather Around and Make A Pattern That Sickening,Perlahan berkumpul dan membuat pola yang memuakkan,Negatif,slowly gather around and make a pattern that sickening,Slowly gather around and create a nauseating pattern
3930,Semangat bestie !,Bestie's spirit!,Bestie Semangat!,Positif,semangat bestie !,The bestie spirit!
2251,"jam jam overthinking mengantarkanku ke pemikiran yg belum pernah terfikirkan, Like “Oh iya juga ya!” hmmm","Overthinking hours deliver me to thoughts that have never been thought of, Like ""Oh yeah too!"" Hmmm","Jam selai terlalu banyak berpikir Mengantarkanku Ke Pemikiran yg Belum Pernah Terfikirkan, Seperti ""Oh Iya Jaga ya!"" hmmm",Negatif,"jam jam overthinking mengantarkanku ke pemikiran yg belum pernah terfikirkan, like “oh iya juga ya!” hmmm","Overthinking jam led me to an unprecedented thought, like oh yes too yes!"
102,#RunBTS Yoongi said “Taking a break is not an end. It literally means time for a rest” and I'm really sad because I thought they will take a break maybe half a year or 1yr.. but is it really 2 years??😭😭😭😭😭😭😭 https://t.co/n0VUz13b0L,"#Runbts Yoongi said ""Taking a break is not an end. It literally means time for a rest ""and I'm really sad because I think they will take a break may be a half a year or 1yr .. but is it really really 2 years ?? tig .CO/N0VUZ13B0L","#Runbts Yoongi berkata, “Beristirahatlah bukanlah tujuan. Ini secara harfiah berarti waktu untuk istirahat ”dan saya benar -benar sedih karena saya pikir mereka akan beristirahat mungkin setengah tahun atau 1 tahun .. tapi apakah itu benar -benar 2 tahun ?? 😭😭😭😭😭😭😭 https: // t .co/n0vuz13b0l",Negatif,yoongi said “taking a break is not an end. it literally means time for a rest” and i'm really sad because i thought they will take a break maybe half a year or 1yr.. but is it really 2 years??:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Yoongi says that rest isn't the end. It really means a time of rest. And I really feel sad because I think they're going to rest maybe half a year or 1yr.. but is it really 2 years?: _cryan_face: loud_crying_face:: loudly_crying_face: cloudly_crying_face:
696,"Bisa tidur tenang, tiket #DoctorStrange udah aman!   (even gagal dapet di IMAX, hari pertama tinggal depan smua) 😢","Can sleep quietly, the #DoctorStrange ticket is safe!  (Event failed to get it in IMAX, the first day staying in front of all) 😢","BISA TIDUR TENANG, Tiket #DoctorStrange Udah Aman!  (Bahkan Gagal Dapet di Imax, Hari Pertama Tinggal Depan Smua) 😢",Positif,"bisa tidur tenang, tiket udah aman! (even gagal dapet di imax, hari pertama tinggal depan smua) :crying_face:","can sleep tenng, ticket is clear! (even failed at imax, first day stay ahead of all): crying_face:"
