Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet
4018,"Siapa tau ada yg mau kasih tau ini ada apa bisa dm aku, kepo sungguh https://t.co/9RMY842zL5","Who knows anyone wants to tell you what's wrong with me, really https://t.co/9rmy842zl5","Siaapa Tau Ada Yg Mau Kasih Tau Ini Ada Apa Bisa Dm Aku, Kepo SungguH https://t.co/9rmy842zl5",Netral,"siapa tau ada yg mau kasih tau ini ada apa bisa dm aku, kepo sungguh",What are you doing?
4733,WBOT  Waktu Bagian OverThinking:),Wbot Time Overthinking section :),Wbot Waktu Bagian terlalu banyak berpikir :),Negatif,wbot waktu bagian overthinking:),wbot time is overthinking:)
2532,"Kenapa ya orang lain tuh kalo healing pgnnya ditempat yg sepi ngadem gitu, tpi kalo aku malah suka ketempat rame dan banyak orangnya gitu, ketempat rekreasi contohnya 😂","Why do other people if he's healing in a quiet place, but if I even like to be crowded and many people like that, to the place of recreation for example 😂","Kenapa Ya Orang Lain Tuh Kalo Penyembuhan Pgnnya Ditempat Yg Sepi Ngadem Gitu, Tpi Kalo Aku Malah Suka Ketempat Rame Dan Banyak Orangnya,",Positif,"kenapa ya orang lain tuh kalo healing pgnnya ditempat yg sepi ngadem gitu, tpi kalo aku malah suka ketempat rame dan banyak orangnya gitu, ketempat rekreasi contohnya :face_with_tears_of_joy:","Why is it someone else? If he's in such a lonely place, but if I'm in a race and there's lots of them, it's a holiday place for example: Face_with_tears_ofjoy:"
3454,"overthinking, can't sleep","Overthinking, Can't Sleep","Berpikir berlebihan, tidak bisa tidur",Negatif,"overthinking, can't sleep","overthink, can't sleep"
1042,"don’t beat yourself up for not being able to move on, it’s okay to feel how you do and while waiting can hurt, you will get over them eventually. give yourself time, and allow yourself patience. just keep fighting and you’ll get there. I believe in you.","Don't beat yourself up for not being able to move on, it's okay to feel how you do and while waiting can hurt, you will get over them eventually. Give yourself time, and Allow Yourself Patience. Just keep fighting and you'll get there. I believe in you.","Jangan menyalahkan diri sendiri karena tidak bisa melanjutkan, tidak apa -apa merasakan bagaimana Anda melakukannya dan sambil menunggu bisa sakit, Anda akan mengatasinya pada akhirnya. Beri diri Anda waktu, dan biarkan diri Anda kesabaran. Terus berjuang dan Anda akan sampai di sana. Aku percaya padamu.",Positif,"don't beat yourself up for not being able to move on, it's okay to feel how you do and while waiting can hurt, you will get over them eventually. give yourself time, and allow yourself patience. just keep fighting and you'll get there. i believe in you.","Don't blame yourself for not being able to move on, it's okay to feel how you do and while waiting can hurt, you'll get over them eventually. Give yourself time, and let yourself be patient. Just keep fighting and you'll get there."
119,❤️❤️❤️❤️❤️❤️I remember listening this song while making a timelapse of Singapore skyline at the marina barrage.feeling so nationalist for Sg at that time😂😂😂We Are Singapore - NDP 2018 Theme Song [Official Music Video] https://t.co/1iVUhsIAll via @YouTube,❤️❤️❤️❤️❤️I Remember Listening this Song While Making a Timelapse of Singapore Skyline at the Marina Barrage.feeling so nationalist for sg at that time😂😂😂we are Singapore - NDP 2018 Theme Song [Official Music Video] /t.co/1ivuhsiall via @youtube,❤️❤️❤️❤️❤️❤️ Saya ingat mendengarkan lagu ini sambil membuat timelaps Singapore Skyline di Marina Barrage. /t.co/1ivuhsiall via @youtube,Positif,:red_heart::red_heart::red_heart::red_heart::red_heart::red_heart:i remember listening this song while making a timelapse of singapore skyline at the marina barrage.feeling so nationalist for sg at that time:face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:we are singapore - ndp 2018 theme song [official music video] via,"== sync, corrected by elderman == @elder_man"
570,Because everybody realized that your neighborhood nerdy engineer boy is probably gonna make a lot of $$$ soon from working in a start-up tech company in the future. https://t.co/fyvSWSaYyy,Because everybody realized that your neighborhood engineer boy is probably gonna make a lot of $$$ soon from working in a start-up tech company in the future. https://t.co/fyvswsayyy,Karena semua orang menyadari bahwa Boy Insinyur Nerdy lingkungan Anda mungkin akan menghasilkan banyak $$$ segera dari bekerja di perusahaan teknologi pemula di masa depan. https://t.co/fyvswsayyy,Netral,because everybody realized that your neighborhood nerdy engineer boy is probably gonna make a lot of $$$ soon from working in a start-up tech company in the future.,Because everyone realizes that your neighborhood nerd engineer's son might be making a lot of $$ right out of working at a start-up tech company in the future.
371,Alhamdulillah hari ini capek tapi seneng banget karena ketemu bestie SMA,"Alhamdulillah, today is tired but very happy because I met bestie high school",Alhamdulillah Hari ini capek tapi seneng banget karena ketemu bestie sma,Positif,alhamdulillah hari ini capek tapi seneng banget karena ketemu bestie sma,"Thank God it's been a long day, but it's such a pleasure to meet bestie high school."
2170,It surely is a tough year ever.,It is Surely is a tough year ever.,Ini pasti tahun yang sulit.,Negatif,it surely is a tough year ever.,It's been a rough year.
2768,Lost a lot of trophies bcs disconnected while battling a lot of times https://t.co/E0F2H9LhRh,Lost a lot of trophies bcs disconnected while battling a lot of time https://t.co/e0f2h9lhrh,Kehilangan banyak piala BCS terputus saat berjuang berkali -kali https://t.co/e0f2h9lhrh,Negatif,lost a lot of trophies bcs disconnected while battling a lot of times,Lost a lot of trophy bcs cut off while struggling a lot of times.
3343,on the other side I personally give mixed signals which actually means a yes tho🤨 https://t.co/uLWv4qQ3Wj,On the other side I Personally Give Mixed Signals which actually means a yes tho🤨 https://t.co/ulwv4qq3wjjj,Di sisi lain saya pribadi memberikan sinyal campuran yang sebenarnya berarti ya tho🤨 https://t.co/ulwv4qq3wj,Netral,on the other side i personally give mixed signals which actually means a yes tho:face_with_raised_eyebrow:,On the other hand I personally give a mixed signal which actually means yes:face_with_irised_yebrow:
366,Aku yang kalau bales chat bisa berjam2 bahkan berhari2. Terkecuali ke mas crush. EH MAS CRUSH GA NGE READ AKU SAMPE BERHARI2. Emang karma ya anying https://t.co/z9OCJjFMn0,"I who can chat can be for hours and even for days. Except to Mas Crush. Eh, bro, I didn't read, I made it for days. Weve karma Anying https://t.co/z9ocjjjfmn0",Aku Yang Kalau Bales Chat Bisa Berjam2 Bahkan Berhari2. Terkecuali Ke Mas Crush. Eh mas naksir baca Aku Sampe Berhari2. Emang Karma Ya Anying https://t.co/z9ocjjfmn0,Negatif,aku yang kalau bales chat bisa berjam2 bahkan berhari2. terkecuali ke mas crush. eh mas crush ga nge read aku sampe berhari2. emang karma ya anying,"fontcolor="" # FFFF00""IthatBleschat could beforevermores. fontcolor="" # FFFF00""excepttoprushnotread fontcolor="" # FFFF00""days. fontcolor="" # FFFF00""That's karmaany"
2900,Masi lom move on dr staycation sama cewek2 ini🥺🥰 https://t.co/mKKicXuzTa,Still lom move on from staycation with these girls🥺🥰 https://t.co/mkkicxuzta,MASI LOM Pindah draycation Sama cewek2 ini🥺🥰 https://t.co/mkkicxuzta,Positif,masi lom move on dr staycation sama cewek2 ini:pleading_face::smiling_face_with_hearts:,masi lom move on dr staycation with these girls: please_face::smiling_face_with_hearts:
894,Dah gak bisa kedip kalau my crush potong rambut :',Already can't blink if my crush cuts haircut: ',Dah Gak Bisa Kedip Kalau My Crush Potong Rambut: ',Positif,dah gak bisa kedip kalau my crush potong rambut :',Can't blink if my crush has a haircut:'
4126,Spill goldar km kuuyyyy https://t.co/LYh2358EUT,Spill Goldar Km Kuuyyyy https://t.co/lyh2358eut,Tumpahkan Goldar KM Kuuyyyy https://t.co/lyh2358eut,Netral,spill goldar km kuuyyyy,spill the gold kmkuuyyyy
1400,Gowes sore ini with My Bestie 🥰💕 @purnama_ardhian https://t.co/TBQj9kF3W1,& This afternoon with my bestie 🥰💕 @purnama_ardian https://t.co/tbqj9kf3w1,Gowes Sore ini dengan bestie saya 🥰💕 @purnama_ardhian https://t.co/tbqj9kf3w1,Positif,gowes sore ini with my bestie :smiling_face_with_hearts::two_hearts:,gowes this afternoon with my bestie:smiling_face_with_hearts:: two_hearts:
2783,Maaf aku punya trust issues :(,Sorry I have trust issues :(,MAAF AKU PUNYA Trust masalah :(,Negatif,maaf aku punya trust issues :(,Sorry I have trust issues: 139
1046,"Drama PMS 2 hari. Marah-marah, nangis, overthinking. Reda cuma dengan ""aku ke Solo ya"" ajsbshsjiznxjsfg 🙃","2 -day PMS drama. Angry, crying, overthinking. Only with ""I go to Solo,"" Ajsbshsjiznxjsfg 🙃","Drama PMS 2 Hari. Marah-Marah, Nangis, terlalu banyak berpikir. Reda cuma delan ""aku ke solo ya"" ajsbshsjiznxjsfg 🙃",Negatif,"drama **** 2 hari. marah-marah, nangis, overthinking. reda cuma dengan ""aku ke solo ya"" ajsbshsjiznxjsfg :upside-down_face:","Two days of drama. Angry, crying, over thinking. Stop ""I'm going solo"" ajsbshsjiznjsf: upside-downface:"
101,"#RandomPost Sometimes this void will never ends even if I try to ignore &amp; distracting it by doing my daily activities, houseworks, &amp; being busy body. It's useless, it's just altered my mind for a while, not permanent solution.#AddMyBeer https://t.co/sB9YSJCpWL","#Randompost Something this void will never ends even if I try to ignore & amp; District by doing my daily activities, houseworks, & amp; Being Busy Body. It's useless, it's just alternated my mind for a while, not permanent solution.#Addmybeer https://t.co/sb9ysjcpwl","#Randompost Terkadang kekosongan ini tidak akan pernah berakhir bahkan jika saya mencoba mengabaikan & amp; mengalihkan perhatiannya dengan melakukan kegiatan sehari -hari, rumah tangga, & amp; menjadi tubuh yang sibuk. Tidak berguna, itu hanya mengubah pikiran saya untuk sementara waktu, bukan solusi permanen.#AddMybeer https://t.co/sb9ysjcpwl",Negatif,"sometimes this void will never ends even if i try to ignore &amp; distracting it by doing my daily activities, houseworks, &amp; being busy body. it's useless, it's just altered my mind for a while, not permanent solution.","Sometimes this void will never end even if I try to ignore &amp; distract it by doing my daily activities, homework, &amp; being busy of the body. It just changes my mind for a while, not a permanent solution."
4867,"who earnestly will surely succeed. I'm sure this project will develop for the better, let's join.  @ha59188591 @Kuchiose8 @SunardyAhmad_18  #Solana #SolanaAirdrop #crypto #web3 https://t.co/IsOK33G1aa","Who Earstly will Surely succeed. I'm sure this project will develop for the better, let's join.  @ha59188591 @Kuchiose8 @Sunardyahmad_18  #Solana #solanaairdrop #crypto #web3 https://t.co/isok33g1aaa","yang dengan sungguh -sungguh pasti akan berhasil. Saya yakin proyek ini akan berkembang menjadi lebih baik, mari kita bergabung.  @HA59188591 @Kuchiose8 @Sunardyahmad_18  #Solana #solanairdrop #crypto #web3 https://t.co/isok33g1aa",Netral,"who earnestly will surely succeed. i'm sure this project will develop for the better, let's join.","I'm sure this project will improve, let's join."
2326,"Jujurly saat ini lagi nggak pingin apa, kecuali “dilancarkan skripsian sampai sidang” 😭🙏🏻","Honestly at this time I don't want what, except ""launched a thesis until the trial"" 😭🙏🏻","Jujurly saat ini lagi nggak pingin apa, Kecuali ""dilancarkan skripsian sampai sidang"" 😭🙏🏻",Positif,"jujurly saat ini lagi nggak pingin apa, kecuali “dilancarkan skripsian sampai sidang” :loudly_crying_face::folded_hands_light_skin_tone:","Honestly what do you want now, unless ·disabled scriptsian to trial: loudly_cry_face: fold_hands_light_skin_tone:"
2554,Kepo is care https://t.co/AHwLXdRHNo,Kepo is care https://t.co/ahwlxdrhno,Kepo adalah perawatan https://t.co/ahwlxdrhno,Positif,kepo is care,How do you care?
3886,Self healing,Self Healing,Penyembuhan diri sendiri,Netral,self healing,Self-healing.
1017,Diumur segini aku ngerasa renggang dgn teman2 bahkan ga pernah lagi cerita atau chatan yg 24/7 sm bestie. Kek ketemu atau chat seperlu nya aja. Bukan ngejauh tp ngerasa udah beda aja ): dan akhirnya aku bener2 sendirian dan kesepian https://t.co/UEiPSd7DOp,At this age I feel tenuous with friends and never even more stories or chatan 24/7 SM BESTIE. I just meet or chat like it. Not far away but I feel it's already different): and finally I'm really alone and lonely https://t.co/ueipsd7dop,Diumur Segini Aku Ngerasa Renggang Dgn Teman2 Bahkan Ga Pernah Lagi Cerita Atau Chatan Yg 24/7 SM Bestie. KEK KETEMU ATAU CHAT SEPERLU NYA AJA. Bukan Ngejauh Tp Ngerasa Udah Beda Aja): Dan Akhirnya Aku Bener2 Sendirian Dan Kesepian https://t.co/ueipsd7dop,Negatif,diumur segini aku ngerasa renggang dgn teman2 bahkan ga pernah lagi cerita atau chatan yg 24/7 sm bestie. kek ketemu atau chat seperlu nya aja. bukan ngejauh tp ngerasa udah beda aja ): dan akhirnya aku bener2 sendirian dan kesepian,"At this age, I'm feeling so relaxed that friends don't even talk anymore. They're either 24/7 bestie. They meet or chat as much as they need to."
2649,"lagi overthinking, ngebayangin emak sama abah lagi sarapan bareng euis. mereka ngomongin apa yaa?","Again overthinking, imagine Mother and Abah again breakfast with Euis. What are they talking about?","Lagi yang terlalu banyak berpikir, Ngebayangin Emak Sama Abah Lagi Sarapan Bareng Euis. Mereka ngomongin apa yaa?",Negatif,"lagi overthinking, ngebayangin emak sama abah lagi sarapan bareng euis. mereka ngomongin apa yaa?","Overthinking, imagining Mom having breakfast together. What are they talking about?"
746,Bujangan lagi staycation🍻 #SEULHUN #WENYEOL https://t.co/AsGU11STZn,Bachelors again Staycation🍻 #Seulhun #Wenyyeol https://t.co/asgu11stzn,Bujangan Lagi Staycation🍻 #Seulhun #Wenyyol https://t.co/asgu11stzn,Netral,bujangan lagi staycation:clinking_beer_mugs:,bachelor again staycation: clinking_beer_mugs:
2178,"It's been a while since the last movie I watched, Peninsula made me awake in the first several minutes 😑","It's a while since the Last Movie I Watched, Peninsula Made Me Awake in the First Several Minutes 😑","Sudah lama sejak film terakhir yang saya tonton, Peninsula membuat saya bangun dalam beberapa menit pertama 😑",Negatif,"it's been a while since the last movie i watched, peninsula made me awake in the first several minutes :expressionless_face:","It's been a long time since my last movie, the peninsula kept me awake in the first few minutes: expression:"
2003,I'm so fed up with this drama!  Just because I'm in silence doesn't mean I agree with any illogical nor ridiculous statements. Still don't understand the reason I exit the gc? I honestly don't mind to tag the name (just don't call us bullies!) I'm eager waiting your 1 paragraph! https://t.co/N3gWCYbHZ7,I'm so fed up with this drama!  Just because I'm in Silence Doesn't Mean I Agree with Any Illogical Nor Ridiculous Statements. Still Don't Understand The Reason I Exit The GC? I honestly don't mind to tag the name (just don't call us bullies!) I'm Eager Waiting Your 1 Paragraph! https://t.co/n3gwcybhz7,Saya sangat muak dengan drama ini!  Hanya karena saya dalam keheningan tidak berarti saya setuju dengan pernyataan yang tidak masuk akal atau konyol. Masih tidak mengerti alasan saya keluar dari GC? Sejujurnya saya tidak keberatan untuk menandai nama (jangan panggil kami pengganggu!) Saya sangat ingin menunggu 1 paragraf Anda! https://t.co/n3gwcybhz7,Negatif,i'm so fed up with this drama! just because i'm in silence doesn't mean i agree with any illogical nor ridiculous statements. still don't understand the reason i exit the gc? i honestly don't mind to tag the name (just don't call us bullies!) i'm eager waiting your 1 paragraph!,I'm so sick of this drama! just because I'm silent doesn't mean I agree with this illogical or ridiculous statement. Still don't understand the reason I came out gc? I honestly don't mind to tag the name (just don't call us bullies!)
4819,When in love our brain is floated with dopamine.. the made us feel good.. but when we broke up this chemical is gone . Out body basically healing from a chemical addiction... So hang in there.. you will get through it,When in love our brain is floated with dopamine .. The made us feel good .. but when we broke up this chemical is gone. Out body basically healing from a chemical addiction ... so hang in there .. you will get through it,"Saat jatuh cinta, otak kita melayang dengan dopamin .. Membuat kita merasa baik .. tetapi ketika kita memecah bahan kimia ini hilang. Di luar tubuh pada dasarnya penyembuhan dari kecanduan kimia ... jadi gantung di sana .. Anda akan melewatinya",Netral,when in love our brain is floated with dopamine.. the made us feel good.. but when we broke up this chemical is gone . out body basically healing from a chemical addiction... so hang in there.. you will get through it,When our brain love floats with dopamine... that makes us feel good.. but when we break up these missing chemicals... out the body is essentially healing from chemical addiction... so survive there... you'll get through it...
2909,Masih jadi tanda tanya apa yg gulf bisikin ke mew? Dan sumpahh itu bikin kepo bgt😭 https://t.co/1MqblMnIzx,"Still a question mark, what can you make it to Mew? And that oath made me really to make a https://t.co/1mqblmnizx",Masih Jadi Tanda Tanya Apa Yg Teluk Bisikin Ke Mew? Dan Sumpahh Itu Bikin Kepo Bgt😭 https://t.co/1mqblmnizx,Negatif,masih jadi tanda tanya apa yg gulf bisikin ke mew? dan sumpahh itu bikin kepo bgt:loudly_crying_face:,Still a mark. What's Gulf whispering to mew?
1494,HAPPY NEW YEAR EVERYONE !! 🥂🍾✨🎉🥂💋🎆💃🏻💥 #putpatsdiary #newyearathome #stayhome #staysafe #stayhealthy #staycation @ Happy New Year https://t.co/0LTQUGw83x,Happy New Year Everyone !! 🥂🍾✨🎉🥂💋🎆💃🏻💥 #putpatsdiary #Newyeahathome #stayhome #Staysafe #stayhealthy #staycation @ happy new year https://t.co/0ltqugw83x,SELAMAT TAHUN BARU SEMUANYA !! 🥂🍾✨🎉🥂💋🎆💃🏻💥 #putpatsdiary #newyeArhome #tinggal di rumah #tetap aman #jaga kesehatan #staycation @ selamat tahun baru https://t.co/0ltqugw83x,Positif,happy new year everyone !! :clinking_glasses::bottle_with_popping_cork::sparkles::party_popper::clinking_glasses::kiss_mark::fireworks::woman_dancing_light_skin_tone::collision: @ happy new year,Happy new year everyone !!:clinking_glasses:: bottle_with_popping_cork::::sparcles:: party_popper::::clinking_glasses::: kisss_mark:: fireworks:::: woman_dancing_light_skin_skin_t_tone::::kollision: @ happy year new
1687,Healing ya buuuun @Alidiena https://t.co/JbKf7vALOr,Healing ya buuuun @alidiena https://t.co/jbkf7valor,Penyembuhan ya buuuun @alidiena https://t.co/jbkf7valor,Netral,healing ya buuuun,heaving ya buuun
169,2020 is quite a year. I am blessed and grateful to have family and friends around me. Looking forward for next year.,2020 is quite a year. I am blessed and grateful to have family and friends around me. Looking forward for next year.,2020 cukup setahun. Saya diberkati dan bersyukur memiliki keluarga dan teman di sekitar saya. Menantikan tahun depan.,Positif,2020 is quite a year. i am blessed and grateful to have family and friends around me. looking forward for next year.,"2020 was quite a year; I am blessed and grateful to have family and friends around me, looking forward to next year."
1251,Fukatsu(s) tu wajahnya mirip semua plek ketiplek anjir. Even si @congggski kalo gua ga kasih tau masalah kemarin ngiranya fukatsu yg di tim b skrg itu yg main di pana🤣  Gua jg baru sadar kmrn sih HAHAHAHA https://t.co/iMUdAD1Qya,"Fukatsu (s) tu his face is similar to all the packets of the slingshot. Even the @congggski if I don't tell the problem yesterday, the idea of ​​Fukatsu who was in the team b now that played in pana🤣  I just realized that hahahaha https://t.co/imudad1qya",Fukatsu (s) tu wajahnya mirip semua plek ketiplek anjir. Bahkan si @congggski kalo gua ga kasih tau masalah kemarin ngiranya fukatsu yg di tim b skrg itu yg main di pana🤣  Gua JG Baru Sadar Kmrn Sih Hahahaha https://t.co/imudad1qya,Netral,fukatsu(s) tu wajahnya mirip semua plek ketiplek anjir. even si kalo gua ga kasih tau masalah kemarin ngiranya fukatsu yg di tim b skrg itu yg main di pana:rolling_on_the_floor_laughing: gua jg baru sadar kmrn sih hahahaha,"That's the look on his face. Even if he didn't tell me how he was on the team yesterday, he'd be playing with the pana: rolling_on_the_found_laughing:"
4426,that's so amazing isn't? btw i took the video while having a trip to my home🌅 #MasyaAllah https://t.co/mLZagqgWMN,that's so amazing isn't? btw i store the video while having a trip to my home🌅 #masyaallah https://t.co/mlzagqgwmn,Itu sangat menakjubkan bukan? btw saya mengambil video saat melakukan perjalanan ke rumah saya #masyaAllah https://t.co/mlzagqgwmn,Positif,that's so amazing isn't? btw i took the video while having a trip to my home:sunrise:,"It's amazing. No? By the way, I took a video while having a trip to my house:sunrise:"
884,Cuma sekedar foto bapak-bapak yang lagi healing https://t.co/jdl7wrdfPp,Just a photo of the fathers who are healing https://t.co/jdl7wrdfpp,CUMA SEKEDAR FOTO BAPAK-BAPAK YANG LAGI PEMBERIAN HTTPS://T.CO/JDL7WRDFPP,Netral,cuma sekedar foto bapak-bapak yang lagi healing,A photo of the healing fathers
439,Apa hari ini - lusa adalah waktu yang tepat untuk staycation? Rekomendasi hotel yang nyaman di bekasi dan sekitar plsss..,Is today - the day after tomorrow is the right time for staycation? Comfortable hotel recommendations in Bekasi and around Plsss ..,Apa hari ini - lusa adalah waktu yang tepat unkin staycation? Hotel rekomendasi yang nyaman di bekasi dan sekitar plsss ..,Netral,apa hari ini - lusa adalah waktu yang tepat untuk staycation? rekomendasi hotel yang nyaman di bekasi dan sekitar plsss..,What day is it - day after tomorrow adal time that is not allowed to stay? hotel recommendations which are comfortable in beasis and around plss..
826,"Chanyeol mulai gombalin fans di acara fansign drama musical militer, nature is healing","Chanyeol began to gombalize fans at the Military Musical Drama Fansign event, Nature Is Healing","Penggemar Chanyeol Mulai Gombalin Di Acara Penggemar Drama Musikal Militer, Nature Is Healing",Netral,"chanyeol mulai gombalin fans di acara fansign drama musical militer, nature is healing","Chanyul started filling fans in the fansign drama of military music, nature is healing"
4008,"Si crush bilang ""nantik aku baper lho"". Lho mas, kan emng niatnya mau bikin kamu baper mass, duh untung sayang.","The Crush said ""I am baper, you know"". You know, right, the intention is to make you baper mass, duh luckily dear.","Si naksir bili ""nantik aku baper lho"". Lho Mas, Kan Emng Niatnya Mau Bikin Kamu Baper Mass, Duh Untung Sayang.",Positif,"si crush bilang ""nantik aku baper lho"". lho mas, kan emng niatnya mau bikin kamu baper mass, duh untung sayang.","That crush said ""wait for me to get hurt"" you know, man, he's trying to make you cry, duh lucky baby."
4223,Storm troopers always miss... But this one's mouth surely more on target than his shot https://t.co/jVzrdndG47,Storm Troopers Always Miss ... but this one's mouth sulex more on target than his shot https://t.co/jvzrdndg47,Pasukan badai selalu ketinggalan ... tapi mulut ini pasti lebih tepat sasaran daripada tembakannya https://t.co/jvzrdndg47,Negatif,storm troopers always miss... but this one's mouth surely more on target than his shot,The Krauts always miss... but this one's mouth must be more on the target than it was on the shot.
2122,Ini otak kalo gak overthinking gitu gabisa ya ? 😑,"This is the brain if you don't overthinking, can't it? 😑",Ini Otak Kalo Gak yang terlalu banyak berpikir gitu gabisa ya? 😑,Negatif,ini otak kalo gak overthinking gitu gabisa ya ? :expressionless_face:,"fontcolor="" # FFFF00""thisbrainifnotoverthinking so fontcolor="" # FFFF00""cannotya fontcolor="" # FFFF00""expressionless fontcolor="" # FFFF00""face:"
2999,Mendaki Gunung Lewati Lembah Sungai Mengalir Indah Ke Samudera Bersama Teman Bertualang #curugyuk #healing #gakbuatsinting @ Curug Leuwi Hejo Sentul-bogor https://t.co/gGTsZ6G1yL,Climbing mountains through the valley The river flows beautifully into the ocean With adventure friends #curugyuk #healing #gakbuatsinting @ curug leuwi hejo sentul-bogor https://t.co/ggtsz6g1yl,Mendaki Gunung Lewati Lembah Sungai Mengalir Indah Ke Samudera BERSAMA TEMAN Bertualang #curugyuk #healing #gakbuatsinting @ curug leuwi hejo sentul-bogor https://t.co/ggtsz6g1yl,Positif,mendaki gunung lewati lembah sungai mengalir indah ke samudera bersama teman bertualang @ curug leuwi hejo sentul-bogor,Climbing the mountain through the valley of the river flows beautifully into the ocean with friends of parrot leuwi hejo sentulu-bogor
3236,ngopi sampe deeptalk,Coffee until Deeptalk,Ngopi Sampe Deeptalk,Netral,ngopi sampe deeptalk,Coffee till deeptalk.
2486,Keep Green even BTC and all of altcoin Red @Reef_Chain Go future !!!  $reef #buildthereef #binance #binanceus #Web3 #Blockchain #cryptocurrency https://t.co/hlVXXgOygP,Keep green even btc and all of altcoin red @reef_chain Go Future !!!  $ reef #buildthereef #binance #binanceus #web3 #blockchain #cryptocurrency https://t.co/hlvxxgoygp,Keep Green Even BTC dan semua altcoin merah @reef_chain Pergi masa depan !!!  $ Reef #BuildThereef #binance #binanceus #web3 #blockchain #cryptocurrency https://t.co/hlvxxgoygp,Netral,keep green even btc and all of altcoin red go future !!! $reef,Stay green. Even btc and all the red altcoins go to the future!! $reef
2135,Instagram: Where you can put caption that doesn’t need to be related to the picture posted. Can’t get over this even it’s been there for ages,Instagram: Where you can put caption that doesn't need to be related to the picture posted. Can't get over this even it's there there for ages,Instagram: Di mana Anda dapat menempatkan keterangan yang tidak perlu dikaitkan dengan gambar yang diposting. Tidak bisa melupakan ini bahkan sudah ada selama berabad -abad,Netral,instagram: where you can put caption that doesn't need to be related to the picture posted. can't get over this even it's been there for ages,instagram: where you can put information that doesn't need to be associated with the posted image. can't get more of this even existed for centuries
4355,Temlen isinya salty tentang bos dan kerjaan aja nih,Temlen is the contents of Salty about the boss and just work,Temlen Isinya Salty Tentang Bos Dan Kerjaan Aja Nih,Negatif,temlen isinya salty tentang bos dan kerjaan aja nih,It's got salt in it about the boss and the job.
1161,Even the nights are better = now that we're here together https://t.co/txl3437P4T,Even the nights are better = now that we're here Together https://t.co/txl3437p4t,Bahkan malam lebih baik = Sekarang kita di sini bersama https://t.co/txl3437p4t,Positif,even the nights are better = now that we're here together,Even the night is better. We're here together.
442,"Apa itu FOMO, Dampaknya Secara Psikologis, dan Cara MengatasinyaKlik untuk baca: https://t.co/C2hJTjx1aX","What is fomo, the impact is psychologically, and how to deal with a lot to read: https://t.co/c2hjtjx1ax","Apa Itu Fomo, Dampaknya Secara Psikologis, Dan Cara Mengatainyaklik Untuk Baca: https://t.co/c2hjtjx1ax",Netral,"apa itu fomo, dampaknya secara psikologis, dan cara mengatasinyaklik untuk baca:","What's fomo, muck is psychological, and how to click to read:"
846,Clingy Taro..  . https://t.co/HUnF7syEwE,Clingy taro ..  . https://t.co/hunf7syewe,Talas yang melekat ..  . https://t.co/hunf7syewe,Netral,clingy taro.. .,a stick of tar..
4434,"The audacity of them to accuse us when we tried our best to get the facts straight?? At this point, anyone would pint point us &amp; expect us to apologize when it's not even ours to begin with.If it's not for us to be loud, this problem will go unnoticed.. https://t.co/8kLSROwhwu","The audacity of them to accuse us when we tried our best to get the factors straight ?? At this point, anyone would do point point us & amp; Expect us to apologize when it's not even ours to begin with.if it's not for us to be loud, this problem will go unnotic ... https://t.co/8klsrowhwu","Keberanian mereka menuduh kami ketika kami mencoba yang terbaik untuk meluruskan fakta ?? Pada titik ini, siapa pun akan Pint Point Us & amp; Harapkan kita untuk meminta maaf ketika kita bahkan bukan milik kita untuk memulai. Jika bukan karena kita menjadi keras, masalah ini tidak diperhatikan .. https://t.co/8klsrowhwu",Negatif,"the audacity of them to accuse us when we tried our best to get the facts straight?? at this point, anyone would pint point us &amp; expect us to apologize when it's not even ours to begin with.if it's not for us to be loud, this problem will go unnoticed..","Their courage to accuse us when we try our best to get the facts right?????? at this point, people will pin our point &amp; expect us to apologize when it's not even ours to start with. if it's not for us to be hard, this problem will go unnoticed."
3079,Moon phases this week 🌕 Taken #WithGalaxy and playing around with #LensDistortions  . . . . . #tbt #night #moon #samsung #samsunggalaxy #spacezoom #photography #superzoom #sky #lightroom #light #zoom #100xzoom https://t.co/IUMMWdwYKV,Moon phases this week 🌕 Taken #withgalaxy and play around with #lensdists . . . . . #tbt #night #moon #samsung #samsunggalaxy #spacezoom #photography #superzoom #sky #lightroom #light #zoom #100xzoom https://t.co/iummwdwykv,Fase bulan minggu ini 🌕 Diambil #withgalaxy dan bermain -main dengan #LensDistortions . . . . . #tbt #night #moon #samsung #samsuncgalaxy #spacezoom #photography #SuperZoom #sky #lightroom #zoom #100xzoom https://t.co/iummwdwykv,Netral,moon phases this week :full_moon: taken and playing around with . . . . .,moon phase of this week: full_moon: taken and messing with . . . . . . .
594,"Belum menemukan support system yang baik, sampai sejauh ini.","Have not found a good support system, so far.","Sistem Dukungan Belum Menemukan Yang Baik, Sampai SEJAUH INI.",Negatif,"belum menemukan support system yang baik, sampai sejauh ini.",Haven't found a good support system so far.
