Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet,ratio_baku_campuran
2292,"Jisoo dan Suzy memang Dior banget sik. Dua orang ini yang tampilannya paripurna. Serasa dua bestie lagi ulang tahun, undang teman-teman terdekat yang sadar dandanannya ngga boleh lebih glam dari si empunya hajat","Jisoo and Suzy are really dior. These two people look complete. It feels like two bestie is another birthday, invite the closest friends who are aware of their makeup may not be more glam from the owner","Jisoo Dan Suzy Memang Dior Banget Sik. Dua Orang Orang Ini Yang Tampilannya Paripurnna. Serasa dua bestie lagi ulang tahun, undang teman-teman terekat yang sadar Dandananya ngga boleh lebih glam dari si empunya haji",Positif,"jisoo dan suzy memang dior banget sik. dua orang ini yang tampilannya paripurna. serasa dua bestie lagi ulang tahun, undang teman-teman terdekat yang sadar dandanannya ngga boleh lebih glam dari si empunya hajat","jisoo dan Suzy benar-benar panas dua orang ini terlihat seperti orang Paris ini seperti dua ulang tahun lebih, mengundang teman-teman terdekat Anda yang menyadari makeup mereka tidak bisa lebih glamor dari yang mereka harus.",0.8529411764705882
1353,Girl crush aura intensifies https://t.co/kzraw7sCXq,Girl Crush Aura Intensifies https://t.co/kzraw7scxq,Girl Crush Aura mengintensifkan https://t.co/kzraw7scxq,Netral,girl crush aura intensifies,Girl crush aura intensifes,0.75
4348,"Tell us about yourself  1. Rumi/Nun 2. Single and Available 😂 3. Dancing On My Own (Calum Scott version) 4. 1329 5. Tinder 6. A U 7. PT Mencari Cinta Sejati 😂 8. Indonesia 9. 0 10. 0 11. Overthinking  12. 2012 13. Teaching 14. 170  Drop an emoji, I’ll send you the question.","Tell us about yourself  1. Rumi/Nun 2. Single and Available 😂 3. Dancing on My Own (Calum Scott Version) 4. 1329 5. Tinder 6. a u 7. PT looking for true love 😂 8. Indonesia 9. 0 10. 0 11. Overthinking 12. 2012 13. Teaching 14. 170  Drop An Emoji, I'll Send You the Question.","Ceritakan tentang diri Anda  1. Rumi/Biarawati 2. lajang dan tersedia 😂 3. Menari sendiri (versi Calum Scott) 4. 1329 5. Tinder 6. A u 7. Pt Mensari Cinta Sejati 😂 8. Indonesia 9. 0 10. 0 11. Berpikir berlebihan 12. 2012 13. Mengajar 14. 170  Jatuhkan emoji, saya akan mengirimkan pertanyaan kepada Anda.",Netral,"tell us about yourself 1. rumi/nun 2. single and available :face_with_tears_of_joy: 3. dancing on my own (calum scott version) 4. 1329 5. tinder 6. a u 7. pt mencari cinta sejati :face_with_tears_of_joy: 8. indonesia 9. 0 10. 0 11. overthinking 12. 2012 13. teaching 14. 170 drop an emoji, i'll send you the question.","Beri tahu kami tentang dirimu sendiri 1. rumi/nun 2. single dan tersedia:face_with_hears_of_joy: 3. Dancing on my own (kalium Scott) 4, 1329 5. pointer 6, a u 7. pt seek true love :face_with_years_years_joy: 8.",0.5757575757575758
1044,"Down se down, downnya orang down, butuh support system 😌 alig alig 😭","Down Se Down, Down People Down, Need Support System 😌 Alig Alig 😭","Turun Se Down, Downnya Burit, Sistem Dukungan Butuh 😌 Alig alig 😭",Negatif,"down se down, downnya orang down, butuh support system :relieved_face: alig alig :loudly_crying_face:","down se down, down people down, need support system :relieved_face: aig Allig :loudly_crying_face:",0.6923076923076923
4483,"There is a phase in life where you feel like you’re stuck. Watching everyone moving &amp; achieving many things. While you’re moving in a circle.  But tust me, the path is actually spiral. You’ve already climbed many steps. You are just seeing it at the wrong angle. Keep on going.","There is a phase in life where you feel like you're stuck. Watching Everyone Moving & amp; Achieving Many Things. While you're moving in a circle.  But tust me, the path is actually spiral. You've Already Climbed Many Steps. You are just seeing it at the wrong angle. Keep on going.","Ada fase dalam kehidupan di mana Anda merasa macet. Menonton semua orang pindah & amp; mencapai banyak hal. Saat Anda bergerak dalam lingkaran.  Tapi tust saya, jalannya sebenarnya spiral. Anda sudah mendaki banyak langkah. Anda hanya melihatnya di sudut yang salah. Lanjutkan.",Positif,"there is a phase in life where you feel like you're stuck. watching everyone moving &amp; achieving many things. while you're moving in a circle. but tust me, the path is actually spiral. you've already climbed many steps. you are just seeing it at the wrong angle. keep on going.","ada fase dalam hidup di mana Anda merasa seperti Anda terjebak. melihat semua orang bergerak hal-hal. sementara Anda bergerak dalam lingkaran. tapi tarik saya, jalan sebenarnya spiral. Anda sudah memanjat langkah-langkah. Anda hanya melihatnya pada sudut yang salah. terus berjalan.",0.95
4278,Support system of my life ❤️ https://t.co/hokRYsDcVD,Support System of My Life ❤️ https://t.co/hokrysdcvd,Sistem Dukungan dalam Hidup Saya ❤️ https://t.co/hokrysdcvd,Positif,support system of my life :red_heart:,sistem dukungan hidup saya:red_heart:,0.75
2985,"Memang basic ku ndeso, while diajak sg rodo2 manner kota yo kaku2 ngisinke gimana gitu, ya maaf tapi sudah bawaan.","Indeed my basic is Ndeso, while invited to sg rodo2 manner city yo rigid2 how to ngisinke like that, yes sorry but already innate.","Memang dasar ku ndeso, sedangkan diaajak sg rodo2 cara Kota yo kaku2 ngisinke gimana gitu, ya maaf tapi slahah bawaan.",Negatif,"memang basic ku ndeso, while diajak sg rodo2 manner kota yo kaku2 ngisinke gimana gitu, ya maaf tapi sudah bawaan.","Itulah dasar-dasar saya semua tentang, sementara diundang ke Rodo2 Manner kota Yo, itu begitu kaku, ya.",0.8125
984,Diajakin ke puncak bulan depan..tppp masalah nyaaa bestie gw kan udh pada pindah storeee Jdii ya gw gaikut lahhhh gw MLS bgt berbaur lgi SMA org baru 🥹😭😭😭,"I was invited to the top of the next month ... but the problem was my bestie, I was already moving to the store, yes, I was gaikut, I was really mlooming, so I got a new person",DIAJAKIN KE PUNCAK Bulan DEPAN..TPPP MASALAH NYAAA BESTIE GW KAN UDH PAINDAH STOREEE JDII YA GW GAIKUT LAHHHH GW MLS BGT BERBAUR LGI Sma org Baru 🥹😭😭😭,Negatif,diajakin ke puncak bulan depan..tppp masalah nyaaa bestie gw kan udh pada pindah storeee jdii ya gw gaikut lahhhh gw mls bgt berbaur lgi sma org baru :face_holding_back_tears::loudly_crying_face::loudly_crying_face::loudly_crying_face:,Called to the top of next month..tppp is my bestie I'd like to storeee jdii ya I don't want to mix new people's lgi: face_holding_tears:::::loudly_crying_face::::loud_crying_face:,0.68
1798,Hopefully this is the first and last #accident.  Thank you to those who helped in the process of healing and healing my wounds.  The point is that under no circumstances should we panic.  But must move quickly in a process of handling and rescue.  * A tear on one of my fingers. https://t.co/fcyZNy2xXg,Hopeful this is the first and last #accident.  Thank you to those who helped in the process of healing and healing my wounds. The point is that under no circumstances should we panic. But must move Quickly in a Process of Handling and Rescue.  * A tear on one of my fingers. https://t.co/fcyzny2xxg,Semoga ini adalah #Accident pertama dan terakhir.  Terima kasih kepada mereka yang membantu dalam proses penyembuhan dan penyembuhan luka saya. Intinya adalah bahwa dalam keadaan apa pun kita tidak panik. Tetapi harus bergerak cepat dalam proses penanganan dan penyelamatan.  * Air mata di salah satu jari saya. https://t.co/fcyzny2xxg,Positif,hopefully this is the first and last . thank you to those who helped in the process of healing and healing my wounds. the point is that under no circumstances should we panic. but must move quickly in a process of handling and rescue. * a tear on one of my fingers.,Semoga ini yang pertama dan terakhir. terima kasih kepada mereka yang membantu dalam proses penyembuhan dan menyembuhkan luka saya. intinya adalah bahwa di bawah tidak ada lingkaran kita harus panik. tapi harus bergerak cepat dalam proses penanganan dan penyelamatan.,1.0
31,"""i will make nuclear bomb""""we have bright future!"" LIKE LITERALLY BRIGHT, AND LOUD, AND DEADLY. https://t.co/DZ5WKG9KNo","""I will make nuclear bomb"" ""We Have Bright Future!"" Like literally bright, and loud, and deadly. https://t.co/dz5wkg9kno","""Aku akan membuat bom nuklir"" ""Kami memiliki masa depan yang cerah!"" Suka benar -benar cerah, dan keras, dan mematikan. https://t.co/dz5wkg9kno",Negatif,"""i will make nuclear bomb""""we have bright future!"" like literally bright, and loud, and deadly.","""Saya akan membuat bom nuklir"" ""Kami memiliki masa depan yang cerah!"" seperti benar-benar cerah, dan keras, dan mematikan.",0.9444444444444444
3916,"Self healing versi aku, motoran sendiri, ngomong sendiri, nyanyi-nyanyi, berenti ngopi, jalan lagi, muter-muter kota, berenti terus makan.   Versi kalian ?","Self Healing my version, motorbike itself, talking alone, singing, stopping coffee, walking again, turning around the city, stopping continuing to eat.  Your version?","Penyembuhan Mandiri Versi Aku, Motoran Sendiri, Ngomong Sendiri, Nyany-Nnyanyi, Berenti Ngopi, Jalan Lagi, Muter-Muter Kota, Berenti Terus Makan.  Versi Kalian?",Positif,"self healing versi aku, motoran sendiri, ngomong sendiri, nyanyi-nyanyi, berenti ngopi, jalan lagi, muter-muter kota, berenti terus makan. versi kalian ?","Menyembuhkan diri sendiri, mengendalikan diri sendiri, berbicara pada diri sendiri, bernyanyi, menghentikan kopi, pergi lagi, menjalankan kota, berhenti makan. versimu?",1.0
1547,He's not wrong actually https://t.co/aPTiCqWCtf,He's not wrong wrong https://t.co/apticqwctf,Dia tidak salah sebenarnya https://t.co/apticqwctf,Netral,he's not wrong actually,dia tidak salah sebenarnya,1.0
50,"""We are all alone, trapped in these bodies and our own minds, and whatever company we have in this life is only fleeting and superficial."" -Jennifer Niven","""We are all alone, trapped in these bodies and our own minds, and whatever company we have in this life is only fleeting and superficial."" -Jennifer Niven","""Kita sendirian, terjebak dalam tubuh -tubuh ini dan pikiran kita sendiri, dan perusahaan apa pun yang kita miliki dalam hidup ini hanya cepat dan dangkal."" -Jennifer niven",Negatif,"""we are all alone, trapped in these bodies and our own minds, and whatever company we have in this life is only fleeting and superficial."" -jennifer niven","""Kita semua sendirian, terjebak dalam tubuh ini dan pikiran kita sendiri, dan perusahaan apa pun yang kita miliki dalam hidup ini hanya mengalir dan dangkal. """,0.9615384615384616
3423,Overthinking karena Parable gak nyampe-nyampe wuy,Overthinking because Parable doesn't reach Wuy,Parable Karena yang berlebihan Gak Nyampe-Nyampe Wuy,Negatif,overthinking karena parable gak nyampe-nyampe wuy,berpikir berlebihan karena perumpamaan tidak mengharapkan Wuy,0.8571428571428571
3883,Selamat ulang tahun tartaruga si warlok santuy sunmori x ngojek x logistic 🥳🥳🥳🥳 @tartagaliard https://t.co/HZmi1hsevK,Happy Birthday Tartaruga Si Warlok Santuy Sunmori X Ngojek X Logistics 🥳🥳🥳🥳 @tartagaliard https://t.co/hzmi1hsevk,Selamat ulang tahun tartaruga si si warlok santuy sunmori x ngojek x logistik 🥳🥳🥳🥳 @tartagaliard https://t.co/hzmi1hsevk,Positif,selamat ulang tahun tartaruga si warlok santuy sunmori x ngojek x logistic :partying_face::partying_face::partying_face::partying_face:,Happy birthday tartaruga the warlok satutuy sunmori x logical: partying_face:,0.5
1133,"Even if there is no one, I'm listening 😭😭😭😭   Sayang namuuuuuu😭😭😭😭💜","Even if there is no one, I'm listening 😭😭cture  Dear Namuuuuuu collection","Bahkan jika tidak ada siapa pun, saya mendengarkan 😭😭😭😭  Sayang namuuuuuu😭😭😭😭💜",Positif,"even if there is no one, i'm listening :loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face: sayang namuuuuuu:loudly_crying_face::loudly_crying_face::loudly_crying_face::loudly_crying_face::purple_heart:","bahkan jika tidak ada satu, saya mendengarkan: keras_crying_face:",0.875
299,Agak Fomo ae sih ... https://t.co/SVuZUJM7Ew,A little fomo ae anyway ... https://t.co/svuzujm7ew,Agak fomo ae sih ... https://t.co/svuzujm7ew,Negatif,agak fomo ae sih ...,beberapafomoae belum...,0.5
4480,"The worst feeling is not when you don't know what bad events that leads you on your upcoming story, but the worst feeling is when you know for sure something really bad is coming, yet you can't hide from it or even at least avoid it.","The word feeling is not when you don't know what bad events that leads you are on your upcoming story, but the word feeling is when you know for surre something really bad is coming, yet you can hide from it or even at least at least Avoid it.","Perasaan terburuk bukanlah ketika Anda tidak tahu peristiwa buruk apa yang menuntun Anda pada cerita Anda yang akan datang, tetapi perasaan terburuk adalah ketika Anda tahu pasti sesuatu yang benar -benar buruk akan datang, namun Anda tidak bisa bersembunyi darinya atau bahkan setidaknya Hindari itu.",Negatif,"the worst feeling is not when you don't know what bad events that leads you on your upcoming story, but the worst feeling is when you know for sure something really bad is coming, yet you can't hide from it or even at least avoid it.","perasaan terburuk adalah tidak ketika Anda tidak tahu apa peristiwa buruk yang membawa Anda pada cerita Anda datang, tapi perasaan terburuk adalah ketika Anda tahu pasti sesuatu yang benar-benar buruk akan datang, namun Anda tidak bisa menyembunyikan dari itu atau bahkan setidaknya advokat itu.",0.9772727272727273
1136,even in public when i see a nice father i almost start balling my eyes out🥺,even in public when I see a nice father i almost start balling my eyes out🥺,"Bahkan di depan umum ketika saya melihat ayah yang baik, saya hampir mulai membalut mata saya",Positif,even in public when i see a nice father i almost start balling my eyes out:pleading_face:,bahkan di depan umum ketika saya melihat ayah yang baik saya hampir mulai bola mata saya keluar: pleaseading_face:,0.9444444444444444
3763,Sakit nggak sih..!?  Disaat kita nemuin healing untuk diri sendiri  But to jadi permasalahan orang lain.,Isn't it sick ..!? When we find healing for ourselves But to be the problem of others.,Sakit nggak Sih ..!? Disaat Kita Nemuin Penyembuhan untuk Diri Sendiri Tetapi untuk Jadi Permasalanahan Orang Lain.,Negatif,sakit nggak sih..!? disaat kita nemuin healing untuk diri sendiri but to jadi permasalahan orang lain.,Rasanya sakit ketika kita menemukan penyembuhan bagi diri kita sendiri tapi untuk menjadi masalah orang lain.,1.0
2016,i’d like to disappear for a while.,I'm like to disappear for a while.,Saya ingin menghilang untuk sementara waktu.,Negatif,i'd like to disappear for a while.,Aku ingin menghilang untuk sementara waktu.,1.0
2141,"International judge Okto Surely of Indonesia inspects a cat during a cat show in Banda Aceh on February 28, 2021.  #catlovers #catlover #afpphoto https://t.co/X4qQYtjCqi","International Judge Okto Surely of Indonesia Inspects a Cat During a Cat Show in Banda Aceh on February 28, 2021.  #catlovers #catlover #afpphoto https://t.co/x4qqytjcqi",Hakim Internasional OKTO Tentunya dari Indonesia memeriksa kucing selama pertunjukan kucing di Banda Aceh pada 28 Februari 2021.  #catlovers #catlover #afpphoto https://t.co/x4qqytjcqi,Netral,"international judge okto surely of indonesia inspects a cat during a cat show in banda aceh on february 28, 2021.",Hakim Internasional Okto pasti dari Indonesia menghormati kucing selama acara kucing di banda sehari pada 28 Februari 2021.,0.8333333333333334
1942,i remember that night. when i have a brighter smile. watching rewind 2020 while do some journalling (or we can call it scrapbook etc) while reading our convo.  2020 is such a happy year.,i remember that night. When I have a Brighter Smile. Watching Rewind 2020 While Do Some Journaling (or we can call it scrapbook etc) while reading our convo.  2020 is such a happy year.,Saya ingat malam itu. Saat saya memiliki senyum yang lebih cerah. Menonton Rewind 2020 saat melakukan beberapa jurnal (atau kita bisa menyebutnya Scrapbook dll) saat membaca obrolan kita.  2020 adalah tahun yang bahagia.,Positif,i remember that night. when i have a brighter smile. watching rewind 2020 while do some journalling (or we can call it scrapbook etc) while reading our convo. 2020 is such a happy year.,Saya ingat malam itu. ketika saya memiliki senyum yang lebih cerah. menonton mundur 2020 ketika melakukan beberapa jurnal (atau kita bisa menyebutnya lembar memo dll) ketika membaca convo kami. 2020 adalah seperti tahun bahagia.,0.8823529411764706
2076,"Impressive! Maybe later AI can also do more things like early prediction of illness, stress, or even mental disorders? https://t.co/E0eBLn4Wol","Impressive! Maybe Later Ai Can Also Do More Things Like Early Prediction of Illness, Stress, or Even Mental Disorders? https://t.co/e0ebln4wol","Menakjubkan! Mungkin kemudian AI juga dapat melakukan lebih banyak hal seperti prediksi awal penyakit, stres, atau bahkan gangguan mental? https://t.co/e0ebln4wol",Positif,"impressive! maybe later ai can also do more things like early prediction of illness, stress, or even mental disorders?","Mungkin nanti ai juga bisa melakukan lebih banyak hal seperti persiapan awal penyakit, stres, atau bahkan gangguan mental?",1.0
3080,Morning bestie ✨ https://t.co/HaEak7y8Ma,Morning Bestie ✨ https://t.co/haeak7y8ma,Bestie pagi ✨ https://t.co/haeak7y8ma,Netral,morning bestie :sparkles:,Pagi bestie:,0.5
300,Ah gilak bangun jam segini :(( auto overthinking ampe pagi :((,Ah crazy wake up at this time: ((Auto Overthinking Ampe Morning: ((,Ah Gilak Bangun Jam Segini: ((Otomatis overhinking amp pagi: (((,Negatif,ah gilak bangun jam segini :(( auto overthinking ampe pagi :((,"Ah, bangun jam segini.",1.0
4419,"Thanks 2021, you are so amazing. Even to this very end of the days. I’ve been learning and growing as a man!  Thank God","Thanks 2021, you are so amazing. Even to this very end of the days. I've been learning and growing as a man! Thank God","Terima kasih 2021, Anda sangat luar biasa. Bahkan sampai akhir hari ini. Saya telah belajar dan tumbuh sebagai seorang pria! Terima kasih Tuhan",Positif,"thanks 2021, you are so amazing. even to this very end of the days. i've been learning and growing as a man! thank ****","terima kasih 2021, kau sangat luar biasa bahkan sampai akhir hari ini aku telah belajar dan tumbuh sebagai seorang pria!",0.95
4285,"Surrounded by great people,,,even they just asked 'are you okay?' Hahahahhaa","Surrounded by Great People ,,, even they just asked 'are you okay?' Hahahahhaa","Dikelilingi oleh orang -orang hebat ,,, bahkan mereka hanya bertanya 'Apakah kamu baik -baik saja?' Hahahahhaa",Positif,"surrounded by great people,,,even they just asked 'are you okay?' hahahahhaa","Dikelilingi oleh orang-orang besar,, bahkan mereka hanya bertanya 'apa kau baik-baik saja? """,0.7692307692307693
3610,Physically I'm in office.  Mentally I'm sitting by small river while enjoying my meals and a cup of coffe.   Ada yang tau nama makanan tradisional dalam video ini? 😉😉 @ Central Java https://t.co/qdniluQMOl,Physically I'm in Office.  Mentally I'm sitting by small river while enjoying my meals and a cup of coffee.  Anyone know the name of the traditional food in this video? 😉😉 @ Central Java https://t.co/qdniluqmol,Secara fisik saya di kantor.  Secara mental saya duduk di tepi sungai kecil sambil menikmati makanan dan secangkir kopi.  Ada Yang Tau Nama Makanan Dalam Video Ini? 😉😉 @ Central Java https://t.co/qdniluqmol,Netral,physically i'm in office. mentally i'm sitting by small river while enjoying my meals and a cup of coffe. ada yang tau nama makanan tradisional dalam video ini? :winking_face::winking_face: @ central java,Secara fisik saya berada di kantor. secara mental saya duduk di sungai kecil sambil menikmati makanan saya dan secangkir kopi. ada yang tahu nama makanan tradisional dalam video ini?:winking_face:: @ Central java,0.90625
3360,"Orang kalo ""healing"" Itu ke Jogja, Bali. Lahh gw ke Surabaya. Terkadang healing itu bukan tentang tempat. Tapi tentang introspeksi diri.","People if ""healing"" are to Jogja, Bali. I go to Surabaya. Sometimes healing is not about place. But about self -introspection.","Orang Kalo ""Penyembuhan"" Itu Ke Jogja, Bali. Lahh GW Ke Surabaya. Terkadar Penyembuhan Itu Bukan Tentang Tempat. Tapi Tentang IntrospeKsi Diri.",Positif,"orang kalo ""healing"" itu ke jogja, bali. lahh gw ke surabaya. terkadang healing itu bukan tentang tempat. tapi tentang introspeksi diri.","orang yg ""menyembuhkan"" pergi ke jogja, kembali aku pergi ke surabaya kadang2 penyembuhan bukan tentang tempat itu ini tentang introspeksi diri sendiri.",0.7272727272727273
473,"As I walk through the valley of the shadow of deathI take a look at my life and realize there's not much left'Cause I've been blastin' and laughin' so long, thatEven my mama thinks that my mind is goneRIP Coolio https://t.co/k684sdNs7E",As I walk through the valley of the shadow of death of death at my life and realize there's not much left. /t.co/K684SDNS7E,"Ketika saya berjalan melalui lembah bayangan Deathi, lihatlah hidup saya dan menyadari tidak banyak yang tersisa karena saya telah meledakkan dan tertawa begitu lama, bahwa bahkan ibu saya berpikir bahwa pikiran saya adalah gonerip coolio https:/ /t.co/K684SDNS7E",Netral,"as i walk through the valley of the shadow of deathi take a look at my life and realize there's not much left'cause i've been blastin' and laughin' so long, thateven my mama thinks that my mind is gonerip coolio","ketika aku berjalan melalui lembah bayangan kematian lihatlah hidupku dan sadari tidak banyak yang tersisa karena aku telah blastin 'dan tertawa begitu lama, bahkan ibuku berpikir bahwa pikiranku hilang coolio",0.9333333333333333
391,"Anak perempuan terakhir dan harapan terakhir,klo yg ini gagal ga kebayang masa tua orng tua gw nanti gimana;(#SabarItuEmas #OverThinking","The last daughter and last hope, if this one fails to imagine the old age of my old person, what do I do, ( #Sabarituemas #OVERTHinking","Anak perempuan terakhir dan harapan terakhir, klo yg ini gagal ga kebiang masa tua orng tua gw nanti gimana; ( #sabarituemas #overthinking",Negatif,"anak perempuan terakhir dan harapan terakhir,klo yg ini gagal ga kebayang masa tua orng tua gw nanti gimana;(","Harapan terakhir dan terakhir, yang satu ini gagal.",1.0
1621,healing is not finding a better feeling.,Healing is not finding a better feeling.,Penyembuhan tidak menemukan perasaan yang lebih baik.,Netral,healing is not finding a better feeling.,penyembuhan tidak menemukan perasaan yang lebih baik.,1.0
2536,Kentut yg literally bunyinya besar pas misa arwah di kuburan (posisinya lagi dikerumunan) sampe diliatin sekitar wkwkwwk https://t.co/fTeUlHkipF,Literally literally farting big at the soul mass in the grave (the position is again surrounded) until it is seen around wkwkwwk https://t.co/fteulhkipf,Kentut YG Secara harfiah bunyinya Besar pas Misa arwah di Kuburan (Posisinya Lagi Dekerumunan) Sampe diliatin Sekitar wkwkwwk https://t.co/fteulhkipf,Netral,kentut yg literally bunyinya besar pas misa arwah di kuburan (posisinya lagi dikerumunan) sampe diliatin sekitar wkwkwwk,"Ini adalah kentut besar ketika roh berada di kuburan, sampai melihat-lihat.",0.9090909090909091
3577,"Percaya diri, dibilang sombong. Kompeten, dianggap arogan. Punya privasi, dinilai tidak punya jiwa sosial. Terlalu ramah, dibilang kepo.  Mengkritik orang lain, nanti malah dianggap nyinyir. Segala tindakan kita memang tidak akan pernah benar dalam penilaian orang lain.","Confident, arguably arrogant. Competent, considered arrogant. Having privacy, considered to have no social spirit. Too friendly, say kepo. Criticizing others, later it will be considered nosy. All our actions will never be true in the assessment of others.","Percaya di diri, Dibilan Sombong. Kompeten, Arogan DIANGGAP. Panya Privasi, Dinilai Tidak Panya Jiwa Sosial. Terlalu Ramah, Dibilang Kepo. Mengkritik Orang Lain, Nanti Malah dianggap Nyinyir. Segala Tindakan Kita Memang Tidak Akan Pernah Benar Dalam Penilaan Orang Lain.",Negatif,"percaya diri, dibilang sombong. kompeten, dianggap arogan. punya privasi, dinilai tidak punya jiwa sosial. terlalu ramah, dibilang kepo. mengkritik orang lain, nanti malah dianggap nyinyir. segala tindakan kita memang tidak akan pernah benar dalam penilaian orang lain.","Menjadi percaya diri, menjadi sombong, menjadi kompeten, menjadi sombong, memiliki privasi, dihakimi tidak memiliki jiwa sosial, terlalu ramah, mengatakan kotoran. untuk mengkritik orang lain, bahkan dianggap konyol, segala sesuatu yang kita lakukan tidak akan pernah benar dalam penilaian orang lain.",1.0
3782,Sampe butuh healing bgt mba? *pukpukpuk* 🤣🤣,"Until you need a healing, mba? * pukpukpuk* 🤣🤣",Sampe Butuh menyembuhkan Bgt MBA? * pUkpukpuk* 🤣🤣,Positif,sampe butuh healing bgt mba? *pukpukpuk* :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,Sampai menyembuhkanmba? *pucpukpuk*:berguling_di_lantai_tertawa::::berguling_di_lantai_tertawa:,0.3333333333333333
2339,just found my crush https://t.co/bwsn1GSslr,just found my crush https://t.co/bwsn1gsslr,Baru saja menemukan naksir saya https://t.co/bwsn1gsslr,Positif,just found my crush,just found my crush,1.0
3710,"Recap 2021 : HEALING ,with @meidau09 https://t.co/onRqDlqzhG","Recap 2021: Healing, with @meidau09 https://t.co/onrqdlqzhg","Rekap 2021: penyembuhan, dengan @meidau09 https://t.co/onrqdlqzhg",Netral,"recap 2021 : healing ,with","rekap 2021: penyembuhan,dengan",0.3333333333333333
962,Demi healing-healing jadinya pening-pening https://t.co/lBMj950mq7,"For the sake of healing-healing, it will be dizzy https://t.co/lbmj950mq7",Demi Healing-Healing Jadinya Pening-Pening https://t.co/lbmj950mq7,Negatif,demi healing-healing jadinya pening-pening,"(Dan demi yang menyembuhkan dengan sebenar-benarnya) maksudnya, demi malaikat-malaikat yang mencabut nyawa orang-orang mukmin secara pelan-pelan.",0.75
3542,Pengen jadi orang yang gak gampang overthinking. Biar sehat aja nih mental ama kesehatan. Semakin kesini semakin banyak yang ditakutin.,Want to be a person who is not easy to overthinking. Let's just be healthy and mental health. The more here the more feared.,Pengen Jadi Orang Yang Gak Gampang terlalu banyak berpikir. Biar Sehat Aja Nih Mental Ama Kesehatan. Semakin Kesini Semakin Banyak Yang Ditakutin.,Negatif,pengen jadi orang yang gak gampang overthinking. biar sehat aja nih mental ama kesehatan. semakin kesini semakin banyak yang ditakutin.,Ingin menjadi seseorang yang tidak mudah berpikir berlebihan mari kita sehat dengan kesehatan semakin banyak dan lebih takut,1.0
4934,"YA ALLAH KADANG OVERTHINKING MALEM MALEM MEMBAWA BERKAH, GA KELEWATAN LIVE HOBI DAN JUNGKOOK MISALNYA 😭👍👍👍👍 https://t.co/r5S8E4fRwB","O Allah sometimes overthinking late night brings blessings, not miss live hobbies and jungkook for example 😭👍👍👍cription https://t.co/r5s8e4frwb","Ya Allah KADANG OVERHINKING MALEM MALEM MEMBAWA BERKAH, GA Kelewatan Live Hobi Dan Jungkook Misalnya 😭👍👍👍👍 https://t.co/r5s8e4frwbbb",Positif,"ya allah kadang overthinking malem malem membawa berkah, ga kelewatan live hobi dan jungkook misalnya :loudly_crying_face::thumbs_up::thumbs_up::thumbs_up::thumbs_up:","oh ya kadang-kadang sambil memikirkan malam-malam: ""thumbs_up::: humbs_up:::: humbs_up::: humbs_up::: humbs_up::",0.36363636363636365
1808,How do you spend your new year's eve? Cruising with @matcharollcakes around SCBD to bath on glamorous metropolitan lights. 🌃🏍️🌃🎆,How do you spend your new year's Eve? Cruising with @matcharollcakes Around SCBD to Bath On Glamorous Metropolitan Lights. 🌃🏍️🌃🎆,Bagaimana Anda menghabiskan Malam Tahun Baru Anda? Melaju dengan @MatcharollCakes di sekitar SCBD untuk mandi di lampu metropolitan yang glamor. 🌃🏍️🌃🎆,Positif,how do you spend your new year's eve? cruising with around scbd to bath on glamorous metropolitan lights. :night_with_stars::motorcycle::night_with_stars::fireworks:,bagaimana Anda menghabiskan malam tahun baru Anda? berkeliling dengan scbd untuk mandi pada lampu metropolitan glamor.: malam_with_stars:: Motorrcycle:night_with_stars:,0.8333333333333334
3660,"Productive weekends with bestie, thanks starlight @winasays for the complimentary https://t.co/pFa3gV4HGm","Productive weekends with bestie, thanks starlight @winasays for the complimentary https://t.co/pfa3gv4hgm","Akhir pekan yang produktif dengan bestie, terima kasih starlight @winasays untuk https://t.co/pfa3gv4hgm gratis",Positif,"productive weekends with bestie, thanks starlight for the complimentary","produser akhir pekan dengan bestie, terima kasih cahaya bintang untuk gratis",0.9090909090909091
939,Dear pengendara yg ngerokok either car or motorcycle. Can you just for a couple minutes or even hour to not light up ur cigarette? The ashes are dangerous for other!,Dear rider who smokes either car or motorcycle. Can you just for a couple minutes or even hours to not light up ur cigarette? The Ashes are Dangerous for Other!,Pengendara YG Ngerokok yang terhormat baik mobil atau sepeda motor. Bisakah Anda hanya beberapa menit atau bahkan jam untuk tidak menyalakan rokok Anda? Abu berbahaya bagi orang lain!,Negatif,dear pengendara yg ngerokok either car or motorcycle. can you just for a couple minutes or even hour to not light up ur cigarette? the ashes are dangerous for other!,Sopir yang terhormat merokok mobil atau sepeda motor bisakah kau hanya beberapa menit atau bahkan satu jam untuk tidak menyalakan rokok ur? abu berbahaya untuk yang lain!,1.0
