Unnamed: 0,tweet,tweet-english,tweet-indo,label,cleaned_tweet,backtranslated_tweet,ratio_baku_campuran
2881,"March started with a dispute between Kakao M and Spotify.  Dude, even Mr. Tablo called this out. Imagine I can't celebrate Yoongi's birthday without Eight. Sad.","March Started with a Dispute between cocoa M and Spotify. Dude, event Mr. Tablo called this out. Imagine I Can't Celebrate Yoongi's birthday without eight. Sad.","March dimulai dengan perselisihan antara Kakao M dan Spotify. Bung, bahkan Mr. Tablo memanggil ini. Bayangkan saya tidak bisa merayakan ulang tahun Yoongi tanpa delapan. Sedih.",Negatif,"march started with a dispute between kakao m and spotify. dude, even mr. tablo called this out. imagine i can't celebrate yoongi's birthday without eight. sad.","Maaf, tapi aku tidak yakin jika aku bisa merayakan ulang tahun Yoongi tanpa delapan.",0.9285714285714286
1644,Healing me in the night https://t.co/eHpbh3FKOZ,Healing me in the night https://t.co/ehpbh3fkoz,Menyembuhkan saya di malam hari https://t.co/ehpbh3fkoz,Positif,healing me in the night,Mencegakkanku di malam hari,1.0
4580,Today... Or later... Even tomorrow We don't know if god still gives you time. One thing I believe in is that God knows what's best for me. @ Jam Gadang Bukittinggi https://t.co/vVtiZE4u38,Today ... or late ... even tomorrow We don't know if God still gives you time. One thing I believe in is that God knows what's best for me. @ Jam Gadang Bukittinggi https://t.co/vvtize4u38,Hari ini ... atau lebih lambat ... bahkan besok Kami tidak tahu apakah Tuhan masih memberi Anda waktu. Satu hal yang saya yakini adalah bahwa Tuhan tahu apa yang terbaik untuk saya. @ Jam gater Bukittinggi https://t.co/vvTize4U38,Positif,today... or later... even tomorrow we don't know if **** still gives you time. one thing i believe in is that **** knows what's best for me. @ jam gadang bukittinggi,Hari ini... atau nanti... bahkan besok kita tidak tahu apakah **** masih memberi Anda waktu. Satu hal yang saya percayai adalah bahwa **** tahu apa yang terbaik untuk saya. @jam gadang bukittinggi,0.90625
1729,hhhhh  BAGAIMANA CARA MANIFESTING DIRI BIAR DAPAT RACAP SEGERA https://t.co/4CYAWNuxjn,Hhhhh  How to manifest yourself so that you can racap immediately https://t.co/4Cyawnuxjn,hhhhh  Bagaimana Cara Mewujudkan Diri Biar Dapat Racap Segera https://t.co/4cyawnuxjn,Netral,hhhhh bagaimana cara manifesting diri biar dapat racap segera,Bagaimana aku bisa mengmanifestasikan diri agar aku bisa mendapatkan rap segera?,0.9090909090909091
4640,"Udah enek gua emang. Perang emang salah, tp objektif lah mandang semua perang salah. Perang di negara timteng dijadiin jokes ga ada yg koar2 jd sjw. Perang di ukraina semua org tbtb jd yg si peduli. I enjoyed myself being ignorant and make fun of them, while it last. https://t.co/U1Ir2E8div","I'm already tired. War is indeed wrong, but objective is looking at all the war wrong. The war in the Timteng country is not a jokes, no one is sjw. War in Ukraine all people who care. I enjoy myself being ignorant and make fun of them, while it last. https://t.co/u1ir2e8div","Udah Enek Gua Emang. Perang emang shalat, tp objektif lah mandang semua perang shalat. Perang di negara timteng dijadiin bercanda ga ada yg koar2 jd sjw. Perang di Ukraina Semua Org Tbtb Jd Yg Si Peduli. Saya menikmati diri saya menjadi bodoh dan mengolok -olok mereka, sementara itu bertahan lama. https://t.co/u1ir2e8div",Negatif,"udah enek gua emang. perang emang salah, tp objektif lah mandang semua perang salah. perang di negara timteng dijadiin jokes ga ada yg koar2 jd sjw. perang di ukraina semua org tbtb jd yg si peduli. i enjoyed myself being ignorant and make fun of them, while it last.","Aku sudah bermain game selama bertahun-tahun, tapi aku telah bermain game selama bertahun-tahun, dan aku telah bermain game selama bertahun-tahun.",0.85
5056,Yukkkk dibaca bestie https://t.co/BPQ5zj7MOy,Yukkkk read bestie https://t.co/bpq5zj7moy,Yukkkk dibaca bestie https://t.co/bpq5zj7moy,Netral,yukkkk dibaca bestie,Aku akan membaca yang terbaik,1.0
3192,Never felt so wronh for being overthinking.. I'm sorry.. 😢,Never Felt So Wronh for Being Overthinking .. I'm sorry .. 😢,Tidak pernah merasa begitu wronh karena terlalu banyak berpikir .. maaf .. 😢,Negatif,never felt so wronh for being overthinking.. i'm sorry.. :crying_face:,Aku tak pernah merasa begitu buruk karena terlalu berpikir... aku minta maaf..,1.0
1317,"gausah flexing, no body care bro. jare koncoku","No need to flex, no body care bro. Jare Koncoku","Gausah melenturkan, tidak ada perawatan tubuh bro. Jare Koncoku",Negatif,"gausah flexing, no body care bro. jare koncoku","Gausah berlembut, tidak ada perawatan tubuh bro.",0.7142857142857143
4603,trus buat mereka yg stress dengan dunia ini yg biasa ngluapin atau healing nya di dunia games suruh ngapain? Main judi online tuuu!!!,"then for those who are stressed by this world who used to bribe or healing in the world of games, what are you told to do? Playing online gambling tuuu !!!",TRUS BUAT MEREKA YG STRES DENGAN DUNIA INI YG BIASA NGLUAPIN ATAU PENYEBAIAN NYA DI DUNIA GAMES SURUH NGAPAIN? Judi online tuuu !!!,Negatif,trus buat mereka yg stress dengan dunia ini yg biasa ngluapin atau healing nya di dunia games suruh ngapain? main judi online tuuu!!!,Jadi apakah mereka melakukan stres dengan dunia ini yang biasanya untuk memuliakan atau menyembuhkan baru dalam permainan dunia memberitahu saya apa yang harus dilakukan?,0.9583333333333334
1707,"hei kamu , iya kamu 🤣  kepo banget sih sama akun gw 🤣🤣 kamu kurang kerjaan ya , sini gw kasih kerjaan 😂 cucian di dapurku pda numpuk tu😂😂 dri pada loe kepoin gw, mending ketemu gw langsung kn ngikutin gw kmna2🤣🤣","Hey you, yes you 🤣 really kepo with my account 🤣🤣 You don't work enough, here I will give you a job 😂 washing in my kitchen piles up tugan😂😂 from you to you, it's better to meet me immediately followed me","hei kamu, iya kamu 🤣 kepo banget sih sama akun gw 🤣🤣 Kamu Kurang Kerjaan Ya, Sini Gw Kasih Kerjaan 😂 Cucian Di Dapurku Pda Numpuk Tu😂😂 DRI PAYA LOE KEPOIN GW, Mending Ketemu GW Langsung Kn NgIKUTIN GW KMNA2🤣🤣",Negatif,"hei kamu , iya kamu :rolling_on_the_floor_laughing: kepo banget sih sama akun gw :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing: kamu kurang kerjaan ya , sini gw kasih kerjaan :face_with_tears_of_joy: cucian di dapurku pda numpuk tu:face_with_tears_of_joy::face_with_tears_of_joy: dri pada loe kepoin gw, mending ketemu gw langsung kn ngikutin gw kmna2:rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:","Hey kamu , iya kamu: rolling_on_the_floor_laughing: kepo banget sih sama akun_of_joy: dri pada loe kepoin gw, mending ketemu gw langsung ngikut gw kmna2: rolling_on_the_floor_laughing:: rolling_on_the_floor_laughing:",0.48
2233,Jaga diri ya bestie @tyndalljennerr https://t.co/Sqi2C60DvI,"Take care of yourself, bestie @tyndalljennerr https://t.co/sqi2c60dvi",Jaga diri ya bestie @tyndalljennerr https://t.co/sqi2c60dvi,Netral,jaga diri ya bestie,- Aku tidak akan memberitahumu.,0.6
4679,Untung bestie aku ga punya twider wkwk,Luckily I don't have a twider wkwk,Untung bestie Aku ga punya twider wkwk,Positif,untung bestie aku ga punya twider wkwk,Beruntung aku tidak punya twider wkwk,0.6666666666666666
2778,Loyo bestie,Loyo Bestie,Loyo Bestie,Negatif,loyo bestie,Lo Lo adalah yang terbaik,1.0
1874,"I don’t believe that love actually exists in these world. Everytime I started to put my faith on someone, always ended up being fools.","I don't believe that love actually exists in these world. Everytime I Started to Put My Faith on Someone, Always Ended Up Being Fools.","Saya tidak percaya bahwa cinta sebenarnya ada di dunia ini. Setiap kali saya mulai menaruh kepercayaan pada seseorang, selalu berakhir menjadi orang bodoh.",Negatif,"i don't believe that love actually exists in these world. everytime i started to put my faith on someone, always ended up being fools.","Aku tidak percaya bahwa cinta benar-benar ada di dunia ini. Setiap kali aku mulai menempatkan imanku pada seseorang, aku selalu berakhir bodoh.",0.9545454545454546
1664,Healing terbaik = Pulang,Best healing = home,Penyembuhan Terbaik = Pulu,Positif,healing terbaik = pulang,Mencegakkan yang terbaik = kembali,0.8
2375,Kaki aku keseleo akibat deeptalk ma linda semalam,My feet were sprained due to Deeptalk Ma Linda last night,KAKI AKU Keseleo Akibat Deeptalk Ma Linda Semalam,Negatif,kaki aku keseleo akibat deeptalk ma linda semalam,Aku akan bicara dengan Linda semalam.,0.8333333333333334
3881,"Selamat tidur, jangan overthinking terus gabaik buat kesehatan🙆","Good night, don't overthinking and keep on your health.","Selamat Tidur, Jangan yang terlalu banyak berpikir Terus Gabaik Buat Kesehatan🙆",Positif,"selamat tidur, jangan overthinking terus gabaik buat kesehatan:person_gesturing_OK:","Selamat malam, jangan terlalu memikirkan hal itu.",1.0
2452,Kasian tar kupinh crush nya panas diomongin mulu https://t.co/UogahMDI7h,Poor tar kupinh crush is hot to be talked about first https://t.co/uogahmdi7h,Kasian Tar Kupinh Crush Nya Panas Diomongin Mulu https://t.co/uogahmdi7h,Netral,kasian tar kupinh crush nya panas diomongin mulu,Maaf mendengar kau sangat menyesal,1.0
2518,"Kenapa setiap yang ngajakin healing selalu baru sampe depan pintu rumah, udah di suruh gas lagi dan ga bisa nolak lagi... Minimal 30 menit sebelum otw kek😂","Why every time who invites healing is always new to the front door of the house, already told to gas again and can't refuse anymore ... At least 30 minutes before otw kek😂","Kenapa Setiaph Yang Ngajakin Healing Selalu Baru Sampe Depan Pintu Ruci, Udah Di Suruh Gas Lagi Dan Ga Bisa Nolak Lagi ... Minimal 30 Menit Sebelum Otw Kek😂",Netral,"kenapa setiap yang ngajakin healing selalu baru sampe depan pintu rumah, udah di suruh gas lagi dan ga bisa nolak lagi... minimal 30 menit sebelum otw kek:face_with_tears_of_joy:","Mengapa setiap yang mencoba untuk menyembuhkan selalu baru ke pintu depan rumah, saya sudah mengatakan kepadanya untuk gas lagi dan saya tidak bisa Nolak lagi ... setidaknya 30 menit sebelum kue otw:",0.84375
4952,Yaallah overthinking,Yaallah overthinking,YaAllah terlalu banyak berpikir,Negatif,yaallah overthinking,Ya Allah berpikir berlebihan,1.0
1358,Gk enk bgt ya swing mood tanpa sebab...😌 Bonus overthink lagi.,"I don't know, it's really a swing mood without cause ... 😌 Overthink bonus again.",GK Enk Bgt Ya Swing Mood Tanpa Sebab ... 😌 Bonus Overfink Lagi.,Negatif,gk enk bgt ya swing mood tanpa sebab...:relieved_face: bonus overthink lagi.,Aku tidak yakin jika kau mau apa-apa.,0.8571428571428571
1749,"Hidup cuma sementara. Kalo lagi bahagia ya dinikmati, tapi jangan sampai denial kalau besok-besok bakal terus baik-baik aja.","Life is only temporary. If you are happy, you will be enjoyed, but don't let Denial if tomorrow will continue to be fine.","Hidup Cuma Sementara. Kalo Lagi Bahagia Ya Dinikmati, Tapi Jangan Sampai Penolakan Kalau Besok-Besok Bakal Terus Baik-Baik Aja.",Netral,"hidup cuma sementara. kalo lagi bahagia ya dinikmati, tapi jangan sampai denial kalau besok-besok bakal terus baik-baik aja.","Jika kau bahagia lagi, kau akan menikmati makan malam, tapi jangan menyangkalnya sampai besok.",1.0
3025,Menurut kalian 700k prefer beli yg mana Costum.                               Nendroid. https://t.co/Bt4gWXpqY5,You think 700k prefer to buy which one Costum. Nendroid. https://t.co/bt4gwxpqy5,Menurut Kalian 700k lebih suka Beli yg mana Kostum. Nendroid. https://t.co/bt4gwxpqy5,Netral,menurut kalian 700k prefer beli yg mana costum. nendroid.,Menurutmu 700k lebih suka kostum beli yang mana.,0.875
4154,stare at her while she's sleeping. thinking why we got this far.,Stare at her while she's sleeping. Thinking why we we got this far.,menatapnya saat dia tidur. memikirkan mengapa kita sampai sejauh ini.,Netral,stare at her while she's sleeping. thinking why we got this far.,"Menatapnya saat dia tidur, berpikir mengapa kita sampai sejauh ini.",1.0
475,"As in case with Only One in Korea, this single was almost named 'The Shadow'.The Japanese version of The Shadow music video was shot along with the Korean version, while Only One in Japanese version had a brand new video. https://t.co/xj2jv7j41v","As in case with only one in korean, this single was almost named 'the shadow'.the japanese version of the shadow music video was shot along with the korean version, while only one in japanese version had a brand new video. https://t.co/xj2jv7j41v","Seperti berjaga -jaga dengan hanya satu di Korea, single ini hampir bernama 'The Shadow'. Versi Jepang dari video musik Shadow diambil bersama dengan versi Korea, sementara hanya satu dalam versi Jepang yang memiliki video baru. https://t.co/xj2jv7j41v",Netral,"as in case with only one in korea, this single was almost named 'the shadow'.the japanese version of the shadow music video was shot along with the korean version, while only one in japanese version had a brand new video.","Seperti satu single di Korea, single ini hampir disebut ""The Shadow"". Versi Jepang dari video musik bayangan ditembak bersama dengan versi Korea, sementara hanya satu di versi Jepang memiliki video baru.",0.8709677419354839
3503,"Paling ga suka sama org yg kirim pesan cuma ""mba"" ""cess"" ""rik"" kenapa ga to the point aja si kaya begitu tu bikin orang deg2an anjim.. Apa cuma aku aja yg kaya gini? Apa aku terlalu over? Aku rasa enggaa!!","The most do not like the person who sent a message just ""mba"" ""Cess"" ""Rik"" why isn't it to the point just like that, it makes people nervous ... Am I just like this? Am I too over? I think it's not !!","Paling Ga Suka Sama Org Yg Kirim Pesan Cuma ""MBA"" ""Cess"" ""Rik"" Kenapa Ga ke titik Aja Si Kaya Begitu Tu Bikin Orang Deg2an Anjim .. Apa cuma aku ja yg kaya gini? Apa Aku Terlalu? AKu Rasa Enggaa !!",Negatif,"paling ga suka sama org yg kirim pesan cuma ""mba"" ""cess"" ""rik"" kenapa ga to the point aja si kaya begitu tu bikin orang deg2an anjim.. apa cuma aku aja yg kaya gini? apa aku terlalu over? aku rasa enggaa!!","Kebanyakan orang yang mengirim pesan hanya seperti ""mba"" ""cess"" ""rik"" mengapa Anda tidak pergi ke titik mengatakan ""ja si kaya begitu tu bikin orang deg2an anjim.. apa cuma aku aja yang kaya gini? apa aku terlalu lama? aku rasa enggaa!!",0.825
3896,Self healing itu ketika lu masuk angin dan minum tolak angin #MomenKetika https://t.co/SPz63XFYlE,Self Healing when you caught a cold and drank the wind #momentika https://t.co/spz63xfyle,Penyembuhan Mandiri Itu ketika lu masuk angin dan minum tolak angin #momenketika https://t.co/spz63xfyle,Positif,self healing itu ketika lu masuk angin dan minum tolak angin,Penyembuhan diri adalah ketika Anda pergi ke Angin dan minum tolak angin,0.9166666666666666
2059,"ig live kemarin jae bilang ""gimana kalo pas gw nyanyi org² kek hah ni anak siapa si? lagu apa ini? wkwkwk""  ya karena lo bawain lagu baru bestie, gimana ceritanya coba org pada apal 😭","IG Live yesterday Jae said ""What if when I sing people, who is the child? What's this song? Wkwkwk""  Yes, because you bring new songs, how about the story, try org","ig hidup kemarin jae barang ""gimana kalo pas gw nyanyi org² keek hah ni anak siapa si? lagu amu ini? wkwkwk""  ya karena lo bawain lagu baru bestie, gimana ceritanya coba orgada apal 😭",Negatif,"ig live kemarin jae bilang ""gimana kalo pas gw nyanyi org² kek hah ni anak siapa si? lagu apa ini? wkwkwk"" ya karena lo bawain lagu baru bestie, gimana ceritanya coba org pada apal :loudly_crying_face:","ig live kemarin jae bilang ""gimana kalo pas gw nyanyi org2 kek hah ini anak siapa si? lagu apa ini? wkwkwk"" ya karena lo bawain lagu baru bestie, gimana ceritanya coba org pada apal:",0.6764705882352942
40,"""Liburan lah liburan. Healing kita healing. Working mulu..""📍Mutun Beach, Lampung.#pantaimutun wonderfulindonesia #photography #naturephotography #mobilephotography #shotoniphone #iphone #ridhophotography https://t.co/27sC1aEbAq","""Vacation is a vacation. Healing we are healing. Working first ..."" 📍mutun beach, Lampung. #PantaiMutun Wonderfulindonesia #photography #naturephotography #mobilephotography #shotoniphone #iphone #ridhophotography","""Liburan Lah Liburan. Penyembuhan Penyembuhan Kita. Bekerja Mulu .."" 📍 Pantai Mutun, Lampung. #Pantaimutun Wonderfulindonesia #photography #naturephotography #mobilephotography #shotoniphone #iphone #ridhophography https://t.co/27",Netral,"""liburan lah liburan. healing kita healing. working mulu.."":round_pushpin:mutun beach, lampung. wonderfulindonesia","Liburan lah liburan. penyembuhan kita penyembuhan. bekerja mulu.."":round_pushpin:mutun beach, lampung. indahindonesia",0.8181818181818182
1559,healing = hilang,Healing = missing,Penyembuhan = Hilan,Netral,healing = hilang,penyembuhan = hilang,0.6666666666666666
2890,"Markis Kido/Hendra Setiawan in Beijing still gave me goosebumps. Played in front of thousands of Chinese supporters at their home soil, lost the 1st set, 5 straight match point saved by Cai/Fu, but still managed to win the gold medal. Legends. https://t.co/9R3qDZIOSP","Markis Kido/Hendra Setiawan in Beijing Still Gave Me Goosebumps. Played in front of Thousands of Chinese supporters at their home soil, Lost the 1st set, 5 Straight Match Point Saved by Cai/Fu, but still managed to win the gold medal. Legends. https://t.co/9r3qdzosp","Markis Kido/Hendra Setiawan di Beijing masih memberi saya merinding. Dimainkan di depan ribuan pendukung Tiongkok di tanah kelahiran mereka, kehilangan set pertama, 5 titik pertandingan berturut -turut disimpan oleh CAI/FU, tetapi masih berhasil memenangkan medali emas. Legenda. https://t.co/9r3qdziosp",Positif,"markis kido/hendra setiawan in beijing still gave me goosebumps. played in front of thousands of chinese supporters at their home soil, lost the 1st set, 5 straight match point saved by cai/fu, but still managed to win the gold medal. legends.","Markis Kido/Hendra setiawan di Beijing masih memberi saya goosebumps. bermain di depan ribuan pendukung Cina di tanah air mereka, kalah set pertama, 5 poin pertandingan berturut-turut disimpan oleh Cai/fu, namun tetap berhasil memenangkan medali emas. legenda.",0.8055555555555556
4108,"Speechless pas ada ibu2 cerita kl dia anosmia 10hari tp diem2 aja ga swab segala macem, kayak denial, dengan gampangnya bilang tp aku tetep ke pasar mb","Speechless when there are mothers who are stories of Anosmia 10 days but just don't swab everything, like Denial, with easy saying but I still go to the MB market","PAS KEHIDUPAN ADA IBU2 CERITA KL DIA ANOSMIA 10HARI TP DIEM2 AJA GA SWAB SEGALA MACEM, DENIAL KAYAK, DENGAN GAMPANGYA BILANG TP AKU TETEP KE PASAR MB",Negatif,"speechless pas ada ibu2 cerita kl dia anosmia 10hari tp diem2 aja ga swab segala macem, kayak denial, dengan gampangnya bilang tp aku tetep ke pasar mb",Aku tidak mengatakan apa-apa tapi aku mengatakan aku masih di pasar.,0.9090909090909091
5046,"Your prompts is always good, sometimes i can't choose, i like them all. So whatever the result in the end, i always read it. https://t.co/Q4KxGCo9di","Your prompts are always good, sometimes i can't choose, I like them all. So whatever the result in the end, I always read it. https://t.co/q4kxgco9di","Permintaan Anda selalu baik, kadang -kadang saya tidak bisa memilih, saya suka semuanya. Jadi apa pun hasilnya, saya selalu membacanya. https://t.co/q4kxgco9di",Positif,"your prompts is always good, sometimes i can't choose, i like them all. so whatever the result in the end, i always read it.","Pesanmu selalu bagus, kadang aku tidak bisa memilih, aku suka semuanya, jadi apapun hasilnya di akhir, aku selalu membacanya.",1.0
3393,"Oval Dice Navy Fit to M (P 61cm LD 45cm) Bahan knit tebal Mulus, no defect!  #thriftsurabaya #thrifting #thriftshop #thriftstore #secondimport #rajut #cardiganrajut #sweater #sweatermurah #thriftsweater #knitwear https://t.co/0Z1u7CP0NR","Oval dice navy Fit to m (p 61cm ld 45cm) Thick knit material Smooth, no defect!  #thriftsurabaya #thrifting #thriftshop #thriftstore #secondimport #rajut #cardiganrajut #sweater #sweatermurah #thriftswear #knitwear https://t.co/0z1u7cp0nr","Angkatan Laut Dadu Oval Fit to M (P 61cm LD 45cm) Bahan Knit Tebal Mulus, tidak ada cacat!  #thriftsurabaya #thrifting #thriftshop #thriftstore #secondimport #rajut #cardiganrajut #sweater #sweatermurah #thriftsweater #knitwear https://t.co/0z1u7cp0nr",Netral,"oval dice navy fit to m (p 61cm ld 45cm) bahan knit tebal mulus, no defect!","Oval dadu navy cocok untuk m (p 61cm ld 45cm) bahan jahitan tebal mulus, tidak cacat!",0.8125
21,"""BURNOUT""","""Burnout""","""TERBAKAR HABIS""",Negatif,"""burnout""","""kehabisan tenaga""",1.0
4522,This mf wanted a holiday.... More pics to come @artmonkees. So we on Bali for a while sure he will post more https://t.co/tmT4JVfqag,This MF Wanted a Holiday .... more pics to come @artmonkees. So we on Bali for a while surre he will post more https://t.co/tmt4jvfqag,MF ini menginginkan liburan .... lebih banyak foto untuk datang @artmonkees. Jadi kami di Bali untuk sementara waktu yakin dia akan memposting lebih banyak https://t.co/tmt4jvfqag,Netral,this mf wanted a holiday.... more pics to come . so we on bali for a while sure he will post more,Ini mf ingin liburan ... lebih banyak gambar untuk datang. jadi kita di Bali untuk sementara yakin dia akan memposting lebih,0.8571428571428571
2539,Kepala gw panas.. literally panas,My head is hot .. literally hot,Kepala gw Panas .. secara harfiah PANAS,Negatif,kepala gw panas.. literally panas,Kepala gw panas.. secara harfiah panas,0.8333333333333334
388,Anak dua ini sungguh bestie sekali 🤣 https://t.co/I1QO2tTPnw,This two child is really bestie 🤣 https://t.co/i1qo2ttpnw,Anak dua ini SungguH bestie sekali 🤣 https://t.co/i1qo2ttpnw,Positif,anak dua ini sungguh bestie sekali :rolling_on_the_floor_laughing:,Aku sangat senang dengan ini.,1.0
427,Antrian beli baju lebaran sudah kaya gini. Nature is healing 😆. https://t.co/eRL5f2Nw8U,The queue to buy Eid clothes is like this. Nature is healing 😆. https://t.co/erl5f2nw8u,Antrian Beli Baju Lebaran Suda Kaya Gini. Alam adalah penyembuhan 😆. https://t.co/erl5f2nw8u,Netral,antrian beli baju lebaran sudah kaya gini. nature is healing :grinning_squinting_face:.,Andrian beli baju lebaran sudah kaya gini. alam menyembuhkan:,0.8888888888888888
4737,we deserve at least 2-3 goals and we actually didn't know what Sergi does? https://t.co/rwkkUZOL5M,We deserve at least 2-3 goals and we actually didnot know what sergi does? https://t.co/rwkkuzol5m,Kami pantas mendapatkan setidaknya 2-3 gol dan kami sebenarnya tidak tahu apa yang dilakukan Sergi? https://t.co/rwkkuzol5m,Netral,we deserve at least 2-3 goals and we actually didn't know what sergi does?,Kita pantas setidaknya 2-3 gol dan kita tidak benar-benar tahu apa yang dilakukan Sergi?,0.7857142857142857
1598,Healing healing …. (Isi sendiri)😂✌️ @ Abhayagiri - SWH Resort https://t.co/YVnuj56HSi,Healing healing .... (Fill yourself) 😂✌️ @ abhayagiri - swh resort https://t.co/yvnuj56hsi,Penyembuhan Penyembuhan…. (ISI Sendiri) 😂✌️ @ Abhayagiri - SWH Resort https://t.co/yvnuj56hsi,Netral,healing healing …. (isi sendiri):face_with_tears_of_joy::victory_hand: @ abhayagiri - swh resort,Penyembuhan penyembuhan .... (isi sendiri): wajah_dengan_ air mata_kebahagiaan:: kemenangan_tangan: @abhayagiri - swh resort,0.46153846153846156
3229,"Ngga lagi. Terakhir kali crush gue kek bgst, sok cyborg gitu. Padahal kerjaannya ngebaperin gue dulu 🙂 https://t.co/wy9Crwsq2m","No anymore. The last time my crush was bgst, pretentious cyborg. Even though his work was to make me first 🙂 https://t.co/wy9crwsq2m","NGGA LAGI. Terakhir Kali Crush Gue Kek Bgst, Sok Cyborg Gitu. Padahal kerjaanana ngebaperin gue dulu 🙂 https://t.co/wy9crwsq2m",Negatif,"ngga lagi. terakhir kali crush gue kek bgst, sok cyborg gitu. padahal kerjaannya ngebaperin gue dulu :slightly_smiling_face:","Aku tidak akan mengatakan apa-apa lagi, terakhir kali aku menghancurkan kue, aku seorang cyborg.",0.8571428571428571
2618,Kopdaaar santuy silaturhmi bogor cibinong https://t.co/ZxzAweGC18,Kopdaaar Santuy Silathurhmi Bogor Cibinong https://t.co/zxzawegc18,Kopdaaar santuy silaturhmi bogor cibinong https://t.co/zxzawegc18,Positif,kopdaaar santuy silaturhmi bogor cibinong,Komisi juga telah menyetujui proposal proposal baru untuk sebuah direktif baru tentang perlindungan lingkungan.,0.9285714285714286
1385,Good morning all my friends around the world https://t.co/CkEk7Hgdyo,Good Morning All My Friends Around The World https://t.co/ckek7hgdyo,Selamat pagi semua teman saya di seluruh dunia https://t.co/ckek7hgdyo,Netral,good morning all my friends around the world,Selamat pagi kepada semua temanku di seluruh dunia,1.0
5060,Zaed bertanya : Kalok aku masih kepo ke dia apakah aku masih ada rasa sama dia ya mer ?   Amer menjawab: kalo kamu pernah mengalami kejadian sial trus kamu keinget apa berarti kamu pengen kejadian itu terulang lagi? Engga kan? Dah kan🤣,"Zaed asks: if I still go to him, do I still have a sense of him, yes Mer?  Amer answered: If you have experienced bad luck then you want what does that mean you want that incident to happen again? No? Already right",Zaed Bertanya: Kalok Aku Masih Kepo Ke Dia Apakah Aku Masih Ada Rasa Sama Dia Ya Mer?  Amer Menjagab: Kalo Kamu Pernah Mengalami Kejadian Sial Trus Kamu Keinget Apa Berarti Kamu Pengen Kejadian Itu Terulang Lagi? Engga Kan? Dah Kan🤣,Netral,zaed bertanya : kalok aku masih kepo ke dia apakah aku masih ada rasa sama dia ya mer ? amer menjawab: kalo kamu pernah mengalami kejadian sial trus kamu keinget apa berarti kamu pengen kejadian itu terulang lagi? engga kan? dah kan:rolling_on_the_floor_laughing:,Zaed bertanya: kalok apakah aku masih kepo ke dia apakah aku masih memiliki perasaan seperti dia mer ? Amer menjawab: jika Anda pernah mengalami sesuatu seperti ini maka Anda keinget apa artinya Anda ingin itu terjadi lagi terulang? engga bisa? dah bisa: rolling_on_the_floor_laughing:,0.7674418604651163
1424,"Guys i know yall being considerate and i am grateful but can u pls stop sending me foods😢 im overwhelmed, capek ditelfon bagaimana keadaan, mana kamar pengap nda ada ac🥵 dan nda bisaka habiskan semuanyaaa wkkw love u guys but pls try to stand on my shoe🥲💕 plz love n gawl","Guys i know yall being relaxing and i am grateful but can u pls stop sending me foods😢 im overwhelmed, tired of being reflected how the situation is, where the stuffy rooms have ac🥵 and you can spend everything. Shoe🥲💕 Plz Love N Gawl","Teman -teman, saya tahu Anda mempertimbangkan dan saya berterima kasih tetapi bisakah Anda berhenti mengirimi saya makanan😢 im kewalahan, capek ditelfon bagaimana headaan, mana axar pengap sepatu🥲💕 tlg love n gawl",Negatif,"guys i know yall being considerate and i am grateful but can u pls stop sending me foods:crying_face: im overwhelmed, capek ditelfon bagaimana keadaan, mana kamar pengap nda ada ac:hot_face: dan nda bisaka habiskan semuanyaaa wkkw love u guys but pls try to stand on my shoe:smiling_face_with_tear::two_hearts: plz love n gawl","Guys saya tahu kalian semua bersikap sopan dan saya bersyukur tapi bolehkah kalian berhenti mengirim makanan padaku: menangis_wajah: im overwhelmed, tired beritahu saya bagaimana keadaan, mana kamar pengap nda ada ac: hot_face: dan nda bisaka habiskan semuanyaaa wkkw cinta u guys tapi tolong cobalah berdiri di sepatu saya: tersenyum_wajah_dengan_lapi:: dua_hati: plz cinta n gawl",0.6851851851851852
451,"Apalagi jam jam overthinking gini, kalo tiba"" random takut tidur tinggal ketok kamar temen. Lha kalo di rumah sendiri. Kenapa aku cupu ya Rabb 🥲 https://t.co/Km2qZqBkF3","Especially the hours of overthinking like this, if you arrive ""Random is afraid to sleep, just knock on a friend's room.","Apalagi Jam Jam Memikirkan Gini, Kalo Tiba ""Acak Takut Tidur Tinggal Ketok Kamar Temen. Lha Kalo Di Rumah Sendiri.",Negatif,"apalagi jam jam overthinking gini, kalo tiba"" random takut tidur tinggal ketok kamar temen. lha kalo di rumah sendiri. kenapa aku cupu ya rabb :smiling_face_with_tear:","Terutama jam jam berpikir berlebihan gini, kalo tiba"" acak takut tidur tinggal ketok kamar temen.",0.9333333333333333
2082,"In middle of night im literally sobbed caused by a book created by Tsana ""Geez and Ann""🥲","In Middle of Night Im Literally Sobbed Caused by a Book Created by Tsana ""Geez and Ann""","Di tengah malam saya benar -benar terisak disebabkan oleh buku yang dibuat oleh tsana ""ya ampun"" 🥲",Negatif,"in middle of night im literally sobbed caused by a book created by tsana ""geez and ann"":smiling_face_with_tear:","Di tengah malam aku benar-benar menangis disebabkan oleh sebuah buku yang dibuat oleh tsana ""geez and ann"":smiling_face_with_tear:",0.7647058823529411
